rank,demo_id,hidden_label,score
1,demo_0,bad,0.4090059697628021
2,demo_1,positive,0.682030975818634
3,demo_2,bad,0.06081880256533623
4,demo_3,positive,0.6359462141990662
5,demo_6,bad,0.3656558394432068
6,demo_10,bad,0.2106160670518875
7,demo_11,positive,0.6341491341590881
8,demo_12,bad,0.324689120054245
9,demo_14,bad,0.25997394323349
10,demo_15,positive,0.7569657564163208
11,demo_16,bad,0.38737794756889343
12,demo_18,bad,0.20557720959186554
13,demo_19,positive,0.5164324641227722
14,demo_20,bad,0.4063430428504944
15,demo_21,positive,0.8637494444847107
16,demo_22,bad,0.37800732254981995
17,demo_24,bad,0.16923381388187408
18,demo_25,positive,0.6226998567581177
19,demo_26,bad,0.30897459387779236
20,demo_27,positive,0.6666082739830017
21,demo_30,bad,0.008317201398313046
22,demo_31,positive,0.45238304138183594
23,demo_32,bad,0.3246408700942993
24,demo_36,bad,0.4236190915107727
25,demo_40,bad,0.3772451877593994
26,demo_46,bad,0.19731074571609497
27,demo_48,bad,0.033205755054950714
28,demo_50,bad,0.21056343615055084
29,demo_54,bad,0.24158784747123718
30,demo_56,bad,0.4439970552921295
31,demo_57,positive,0.8085349202156067
32,demo_58,bad,0.4021173417568207
33,demo_59,positive,0.7369632124900818
34,demo_60,bad,0.22312888503074646
35,demo_62,bad,0.3823706805706024
36,demo_63,positive,0.49928051233291626
37,demo_64,bad,0.023090161383152008
38,demo_67,positive,0.40524178743362427
39,demo_68,bad,0.42228448390960693
40,demo_70,bad,0.17511112987995148
41,demo_71,positive,0.5727571249008179
42,demo_73,positive,0.5515528917312622
43,demo_74,bad,0.04149680212140083
44,demo_76,bad,0.4348699748516083
45,demo_78,bad,0.5049241781234741
46,demo_82,bad,0.07471692562103271
47,demo_83,positive,0.4486280083656311
48,demo_84,bad,0.08953610807657242
49,demo_85,positive,0.5875158309936523
50,demo_86,bad,0.32005003094673157
51,demo_90,bad,0.19297538697719574
52,demo_92,bad,0.22316116094589233
53,demo_94,bad,0.4728114604949951
54,demo_96,bad,0.26250526309013367
55,demo_100,bad,0.4012344777584076
56,demo_101,positive,0.8523724675178528
57,demo_102,bad,0.14502984285354614
58,demo_103,positive,0.5358958840370178
59,demo_106,bad,0.45925307273864746
60,demo_107,positive,0.8754003047943115
61,demo_108,bad,0.028319723904132843
62,demo_109,positive,0.395077645778656
63,demo_110,bad,0.12635156512260437
64,demo_112,bad,0.08099548518657684
65,demo_116,bad,0.045632150024175644
66,demo_118,bad,0.5500227212905884
67,demo_120,bad,0.3791353702545166
68,demo_122,bad,0.10758539289236069
69,demo_124,bad,0.4565812051296234
70,demo_126,bad,0.49476051330566406
71,demo_128,bad,0.46011781692504883
72,demo_129,positive,0.6878790259361267
73,demo_130,bad,0.35926347970962524
74,demo_132,bad,0.02589769847691059
75,demo_133,positive,0.6115913391113281
76,demo_134,bad,0.21109247207641602
77,demo_135,positive,0.7312403917312622
78,demo_136,bad,0.0754474550485611
79,demo_137,positive,0.7036798596382141
80,demo_138,bad,0.49657848477363586
81,demo_140,bad,0.040244534611701965
82,demo_141,positive,0.5339144468307495
83,demo_142,bad,0.28732359409332275
84,demo_143,positive,0.6350740194320679
85,demo_144,bad,0.4044782519340515
86,demo_146,bad,0.2850848436355591
87,demo_147,positive,0.5767800211906433
88,demo_148,bad,0.033265985548496246
89,demo_149,positive,0.5535405874252319
90,demo_150,bad,0.23534467816352844
91,demo_152,bad,0.1182021051645279
92,demo_154,bad,0.43849965929985046
93,demo_156,bad,0.3704373240470886
94,demo_160,bad,0.44338956475257874
95,demo_161,positive,0.8014530539512634
96,demo_162,bad,0.09971775114536285
97,demo_163,positive,0.5805918574333191
98,demo_164,bad,0.11880761384963989
99,demo_165,positive,0.6792054176330566
100,demo_166,bad,0.28302446007728577
101,demo_167,positive,0.643966794013977
102,demo_168,bad,0.48966485261917114
103,demo_169,positive,0.7120312452316284
104,demo_170,bad,0.26663437485694885
105,demo_171,positive,0.7252317667007446
106,demo_174,bad,0.018076108768582344
107,demo_175,positive,0.4681161940097809
108,demo_178,bad,0.1296985149383545
109,demo_180,bad,0.036060113459825516
110,demo_183,positive,0.910148561000824
111,demo_184,bad,0.13348980247974396
112,demo_186,bad,0.31909653544425964
113,demo_190,bad,0.04148426651954651
114,demo_191,positive,0.5078192353248596
115,demo_192,bad,0.28887665271759033
116,demo_193,positive,0.7191807627677917
117,demo_194,bad,0.3133212625980377
118,demo_196,bad,0.3769538402557373
119,demo_198,bad,0.4710337519645691
120,demo_199,positive,0.853060781955719
