rank,demo_id,hidden_label,score
1,demo_0,bad,0.38927313685417175
2,demo_2,bad,0.1399194598197937
3,demo_3,positive,0.6356724500656128
4,demo_6,bad,0.46358752250671387
5,demo_7,positive,0.763375461101532
6,demo_8,bad,0.5054209232330322
7,demo_10,bad,0.30025970935821533
8,demo_12,bad,0.31704622507095337
9,demo_13,positive,0.8977041840553284
10,demo_14,bad,0.3549211025238037
11,demo_15,positive,0.7761962413787842
12,demo_16,bad,0.07740818709135056
13,demo_18,bad,0.4000754952430725
14,demo_20,bad,0.3148299753665924
15,demo_21,positive,0.6670960187911987
16,demo_22,bad,0.4201364517211914
17,demo_23,positive,0.7374143004417419
18,demo_24,bad,0.1638103723526001
19,demo_25,positive,0.6218774914741516
20,demo_26,bad,0.23374003171920776
21,demo_32,bad,0.44333842396736145
22,demo_34,bad,0.3416633605957031
23,demo_36,bad,0.37752479314804077
24,demo_37,positive,0.7186926007270813
25,demo_40,bad,0.5601842403411865
26,demo_42,bad,0.710199236869812
27,demo_46,bad,0.502270519733429
28,demo_48,bad,0.11418283730745316
29,demo_50,bad,0.06857965886592865
30,demo_51,positive,0.5002903342247009
31,demo_55,positive,0.4803828001022339
32,demo_56,bad,0.17055603861808777
33,demo_57,positive,0.6701875925064087
34,demo_58,bad,0.45203331112861633
35,demo_60,bad,0.06470869481563568
36,demo_61,positive,0.4263749420642853
37,demo_62,bad,0.5689932107925415
38,demo_64,bad,0.3884502351284027
39,demo_65,positive,0.6768975853919983
40,demo_66,bad,0.1931927353143692
41,demo_68,bad,0.06753110885620117
42,demo_70,bad,0.5635215640068054
43,demo_71,positive,0.9246841073036194
44,demo_72,bad,0.3755282759666443
45,demo_73,positive,0.7622436881065369
46,demo_74,bad,0.07735167443752289
47,demo_76,bad,0.3371758460998535
48,demo_77,positive,0.883111834526062
49,demo_78,bad,0.26875820755958557
50,demo_82,bad,0.52938312292099
51,demo_84,bad,0.3264719843864441
52,demo_85,positive,0.6753596067428589
53,demo_86,bad,0.4338473081588745
54,demo_90,bad,0.6062795519828796
55,demo_91,positive,0.9366191029548645
56,demo_92,bad,0.05164071545004845
57,demo_95,positive,0.676435112953186
58,demo_96,bad,0.16045188903808594
59,demo_97,positive,0.7836176753044128
60,demo_101,positive,0.646614134311676
61,demo_108,bad,0.47468996047973633
62,demo_109,positive,0.5242449045181274
63,demo_110,bad,0.5376781821250916
64,demo_112,bad,0.058177538216114044
65,demo_114,bad,0.13739992678165436
66,demo_116,bad,0.3477557897567749
67,demo_120,bad,0.7002445459365845
68,demo_122,bad,0.47208940982818604
69,demo_124,bad,0.1578444540500641
70,demo_126,bad,0.5723198056221008
71,demo_128,bad,0.14613252878189087
72,demo_131,positive,0.6799007058143616
73,demo_132,bad,0.11375294625759125
74,demo_134,bad,0.13177591562271118
75,demo_135,positive,0.6716934442520142
76,demo_136,bad,0.41298073530197144
77,demo_137,positive,0.9016140103340149
78,demo_138,bad,0.3799091577529907
79,demo_140,bad,0.17108483612537384
80,demo_142,bad,0.5836856961250305
81,demo_143,positive,0.95760577917099
82,demo_144,bad,0.5429911017417908
83,demo_146,bad,0.7672727704048157
84,demo_148,bad,0.198918417096138
85,demo_149,positive,0.5591181516647339
86,demo_150,bad,0.5205581784248352
87,demo_151,positive,0.7965273261070251
88,demo_152,bad,0.12911644577980042
89,demo_154,bad,0.2527552545070648
90,demo_155,positive,0.7640325427055359
91,demo_156,bad,0.20792558789253235
92,demo_157,positive,0.6002053022384644
93,demo_160,bad,0.20680052042007446
94,demo_162,bad,0.11534572392702103
95,demo_163,positive,0.5812279582023621
96,demo_164,bad,0.4863984286785126
97,demo_165,positive,0.9641896486282349
98,demo_167,positive,0.7515835165977478
99,demo_168,bad,0.40931427478790283
100,demo_169,positive,0.9014599919319153
101,demo_170,bad,0.5012447834014893
102,demo_172,bad,0.4172946512699127
103,demo_173,positive,0.8425378799438477
104,demo_174,bad,0.46431681513786316
105,demo_176,bad,0.12981410324573517
106,demo_178,bad,0.39751100540161133
107,demo_179,positive,0.9028378129005432
108,demo_180,bad,0.3262002468109131
109,demo_182,bad,0.16990971565246582
110,demo_183,positive,0.602194607257843
111,demo_184,bad,0.13987696170806885
112,demo_185,positive,0.6878718137741089
113,demo_186,bad,0.22304695844650269
114,demo_187,positive,0.8335603475570679
115,demo_190,bad,0.3652346730232239
116,demo_191,positive,0.838698148727417
117,demo_192,bad,0.12775234878063202
118,demo_194,bad,0.19918254017829895
119,demo_196,bad,0.14371101558208466
120,demo_198,bad,0.32062506675720215
