seed,rank,demo_id,demo_index,score,hidden_label
0,1,demo_113,113,0.9984925985336304,positive
0,2,demo_67,67,0.998066246509552,positive
0,3,demo_149,149,0.9964163899421692,positive
0,4,demo_51,51,0.9959937334060669,positive
0,5,demo_66,66,0.9943422079086304,bad
0,6,demo_61,61,0.9926044344902039,positive
0,7,demo_74,74,0.9919729232788086,bad
0,8,demo_27,27,0.985910952091217,positive
0,9,demo_21,21,0.980145275592804,positive
0,10,demo_77,77,0.9573737382888794,positive
0,11,demo_48,48,0.9554810523986816,bad
0,12,demo_179,179,0.9150363802909851,positive
0,13,demo_141,141,0.8964959383010864,positive
0,14,demo_166,166,0.8919631838798523,bad
0,15,demo_181,181,0.885520875453949,positive
0,16,demo_116,116,0.8603634238243103,bad
0,17,demo_59,59,0.8395605683326721,positive
0,18,demo_112,112,0.8174789547920227,bad
0,19,demo_151,151,0.8105215430259705,positive
0,20,demo_87,87,0.7958499193191528,positive
0,21,demo_196,196,0.7918274402618408,bad
0,22,demo_26,26,0.7888005971908569,bad
0,23,demo_0,0,0.7875798344612122,bad
0,24,demo_130,130,0.7682213187217712,bad
0,25,demo_192,192,0.7449186444282532,bad
0,26,demo_168,168,0.7386488914489746,bad
0,27,demo_56,56,0.7384904026985168,bad
0,28,demo_32,32,0.7190109491348267,bad
0,29,demo_50,50,0.7124663591384888,bad
0,30,demo_20,20,0.7093521356582642,bad
0,31,demo_128,128,0.7078942060470581,bad
0,32,demo_41,41,0.7034971714019775,positive
0,33,demo_148,148,0.6948668956756592,bad
0,34,demo_144,144,0.6872696876525879,bad
0,35,demo_178,178,0.6869479417800903,bad
0,36,demo_22,22,0.6792685985565186,bad
0,37,demo_64,64,0.6684516668319702,bad
0,38,demo_76,76,0.6475419998168945,bad
0,39,demo_73,73,0.6317639350891113,positive
0,40,demo_108,108,0.6217869520187378,bad
0,41,demo_60,60,0.6213280558586121,bad
0,42,demo_137,137,0.6213201284408569,positive
0,43,demo_111,111,0.61955326795578,positive
0,44,demo_170,170,0.6054478883743286,bad
0,45,demo_162,162,0.6043652892112732,bad
0,46,demo_16,16,0.6030000448226929,bad
0,47,demo_152,152,0.5906699299812317,bad
0,48,demo_126,126,0.5814195871353149,bad
0,49,demo_78,78,0.5772774815559387,bad
0,50,demo_68,68,0.5725051164627075,bad
0,51,demo_100,100,0.5499493479728699,bad
0,52,demo_30,30,0.5454591512680054,bad
0,53,demo_106,106,0.5284451246261597,bad
0,54,demo_194,194,0.5251772999763489,bad
0,55,demo_102,102,0.5103338360786438,bad
0,56,demo_174,174,0.4950980246067047,bad
0,57,demo_40,40,0.4791145324707031,bad
0,58,demo_176,176,0.4700443744659424,bad
0,59,demo_86,86,0.4628117084503174,bad
0,60,demo_140,140,0.4566519558429718,bad
0,61,demo_36,36,0.45483410358428955,bad
0,62,demo_114,114,0.43916910886764526,bad
0,63,demo_122,122,0.43232181668281555,bad
0,64,demo_93,93,0.43152910470962524,positive
0,65,demo_12,12,0.42717444896698,bad
0,66,demo_94,94,0.4195294976234436,bad
0,67,demo_24,24,0.4119168221950531,bad
0,68,demo_8,8,0.4010278284549713,bad
0,69,demo_34,34,0.38749074935913086,bad
0,70,demo_46,46,0.3567515015602112,bad
0,71,demo_96,96,0.35618582367897034,bad
0,72,demo_7,7,0.3528607189655304,positive
0,73,demo_134,134,0.34062403440475464,bad
0,74,demo_58,58,0.3364410698413849,bad
0,75,demo_180,180,0.2863360643386841,bad
0,76,demo_158,158,0.2739744484424591,bad
0,77,demo_172,172,0.2681078016757965,bad
0,78,demo_198,198,0.24588944017887115,bad
0,79,demo_138,138,0.22135275602340698,bad
0,80,demo_18,18,0.2066703736782074,bad
0,81,demo_10,10,0.19684210419654846,bad
0,82,demo_110,110,0.16732271015644073,bad
0,83,demo_136,136,0.15547515451908112,bad
0,84,demo_150,150,0.14970490336418152,bad
0,85,demo_2,2,0.14833112061023712,bad
0,86,demo_184,184,0.12774033844470978,bad
0,87,demo_190,190,0.12512047588825226,bad
0,88,demo_182,182,0.12397593259811401,bad
0,89,demo_186,186,0.11960306763648987,bad
0,90,demo_42,42,0.11153636127710342,bad
0,91,demo_62,62,0.0728146880865097,bad
0,92,demo_146,146,0.06993758678436279,bad
0,93,demo_90,90,0.06737564504146576,bad
0,94,demo_6,6,0.04250100627541542,bad
0,95,demo_142,142,0.03427368775010109,bad
0,96,demo_82,82,0.0301347803324461,bad
0,97,demo_132,132,0.024760637432336807,bad
0,98,demo_154,154,0.016023263335227966,bad
0,99,demo_160,160,0.000849299889523536,bad
0,100,demo_118,118,0.00025295218802057207,bad
