rank,demo_id,hidden_label,score
1,demo_137,positive,
2,demo_3,positive,
3,demo_71,positive,
4,demo_179,positive,
5,demo_135,positive,
6,demo_57,positive,
7,demo_131,positive,
8,demo_37,positive,
9,demo_101,positive,
10,demo_157,positive,
11,demo_13,positive,
12,demo_21,positive,
13,demo_165,positive,
14,demo_173,positive,
15,demo_77,positive,
16,demo_183,positive,
17,demo_169,positive,
18,demo_143,positive,
19,demo_187,positive,
20,demo_151,positive,
21,demo_95,positive,
22,demo_91,positive,
23,demo_85,positive,
24,demo_167,positive,
25,demo_163,positive,
26,demo_97,positive,
27,demo_70,bad,
28,demo_61,positive,
29,demo_142,bad,
30,demo_109,positive,
31,demo_65,positive,
32,demo_155,positive,
33,demo_138,bad,
34,demo_23,positive,
35,demo_7,positive,
36,demo_110,bad,
37,demo_73,positive,
38,demo_25,positive,
39,demo_185,positive,
40,demo_55,positive,
