rank,demo_id,hidden_label,score
1,demo_177,positive,0.9826232194900513
2,demo_199,positive,0.9485719799995422
3,demo_107,positive,0.9222106337547302
4,demo_73,positive,0.9168710112571716
5,demo_182,bad,0.9112818837165833
6,demo_139,positive,0.903444230556488
7,demo_63,positive,0.8657516241073608
8,demo_43,positive,0.8505579829216003
9,demo_111,positive,0.8470133543014526
10,demo_167,positive,0.8454725742340088
11,demo_185,positive,0.8447908163070679
12,demo_193,positive,0.8421913385391235
13,demo_191,positive,0.8227060437202454
14,demo_195,positive,0.8182141184806824
15,demo_133,positive,0.8169615864753723
16,demo_92,bad,0.8028132915496826
17,demo_95,positive,0.7978427410125732
18,demo_123,positive,0.7869656085968018
19,demo_106,bad,0.7733365297317505
20,demo_54,bad,0.7729929685592651
21,demo_171,positive,0.765922486782074
22,demo_97,positive,0.7609800100326538
23,demo_151,positive,0.7568380236625671
24,demo_124,bad,0.7450641393661499
25,demo_19,positive,0.7336908578872681
26,demo_79,positive,0.7287811636924744
27,demo_86,bad,0.7276443839073181
28,demo_160,bad,0.7215774059295654
29,demo_176,bad,0.7127724289894104
30,demo_118,bad,0.7009121775627136
31,demo_198,bad,0.7000947594642639
32,demo_156,bad,0.6872578859329224
33,demo_115,positive,0.6812406778335571
34,demo_59,positive,0.6709485650062561
35,demo_33,positive,0.662688136100769
36,demo_117,positive,0.6604275703430176
37,demo_179,positive,0.6591328978538513
38,demo_47,positive,0.6562324166297913
39,demo_9,positive,0.6437429189682007
40,demo_75,positive,0.6196767091751099
