rank,demo_id,hidden_label,score
1,demo_2,bad,0.4799448251724243
2,demo_6,bad,0.038565702736377716
3,demo_8,bad,0.09865158796310425
4,demo_10,bad,0.10718058049678802
5,demo_12,bad,0.12788508832454681
6,demo_14,bad,0.01776551641523838
7,demo_16,bad,0.29711177945137024
8,demo_18,bad,0.38672250509262085
9,demo_20,bad,0.19516080617904663
10,demo_21,positive,0.7408592700958252
11,demo_22,bad,0.1794087290763855
12,demo_23,positive,0.628684937953949
13,demo_24,bad,0.11683274060487747
14,demo_26,bad,0.49545443058013916
15,demo_30,bad,0.031830042600631714
16,demo_31,positive,0.4341296851634979
17,demo_33,positive,0.9174340963363647
18,demo_34,bad,0.3090016543865204
19,demo_36,bad,0.20317523181438446
20,demo_40,bad,0.05242268368601799
21,demo_42,bad,0.03404853492975235
22,demo_43,positive,0.5009742975234985
23,demo_46,bad,0.16890911757946014
24,demo_48,bad,0.4335078001022339
25,demo_50,bad,0.43620967864990234
26,demo_54,bad,0.45977404713630676
27,demo_56,bad,0.1730400025844574
28,demo_58,bad,0.5297045111656189
29,demo_60,bad,0.24992039799690247
30,demo_62,bad,0.35133206844329834
31,demo_63,positive,0.6961489915847778
32,demo_66,bad,0.27366212010383606
33,demo_68,bad,0.36806774139404297
34,demo_70,bad,0.293099969625473
35,demo_72,bad,0.17237728834152222
36,demo_74,bad,0.08875461667776108
37,demo_76,bad,0.3685093820095062
38,demo_78,bad,0.30101707577705383
39,demo_82,bad,0.03049987182021141
40,demo_84,bad,0.23743757605552673
41,demo_85,positive,0.6600322127342224
42,demo_86,bad,0.535740852355957
43,demo_90,bad,0.46457815170288086
44,demo_92,bad,0.7329204678535461
45,demo_94,bad,0.5665671825408936
46,demo_96,bad,0.54594886302948
47,demo_100,bad,0.33865246176719666
48,demo_102,bad,0.1115899607539177
49,demo_106,bad,0.2498079240322113
50,demo_107,positive,0.7156162858009338
51,demo_108,bad,0.4280654788017273
52,demo_109,positive,0.4942055642604828
53,demo_110,bad,0.10961993038654327
54,demo_112,bad,0.1472279578447342
55,demo_113,positive,0.5756840705871582
56,demo_116,bad,0.5577964186668396
57,demo_118,bad,0.23288118839263916
58,demo_120,bad,0.46869468688964844
59,demo_121,positive,0.6434686183929443
60,demo_122,bad,0.35905009508132935
61,demo_124,bad,0.4998018443584442
62,demo_128,bad,0.11086880415678024
63,demo_130,bad,0.24316339194774628
64,demo_132,bad,0.3061193823814392
65,demo_134,bad,0.16065147519111633
66,demo_136,bad,0.08648468554019928
67,demo_138,bad,0.41150733828544617
68,demo_139,positive,0.7980358004570007
69,demo_144,bad,0.37851324677467346
70,demo_146,bad,0.36839333176612854
71,demo_148,bad,0.2883347272872925
72,demo_150,bad,0.332318514585495
73,demo_151,positive,0.7004625797271729
74,demo_152,bad,0.08039801567792892
75,demo_154,bad,0.10047593712806702
76,demo_156,bad,0.4188667833805084
77,demo_157,positive,0.7201200127601624
78,demo_158,bad,0.2375006228685379
79,demo_159,positive,0.7896794080734253
80,demo_160,bad,0.21818526089191437
81,demo_162,bad,0.1909497231245041
82,demo_163,positive,0.6080968379974365
83,demo_164,bad,0.05719688534736633
84,demo_167,positive,0.906280517578125
85,demo_168,bad,0.3081289231777191
86,demo_170,bad,0.5429418683052063
87,demo_172,bad,0.38092586398124695
88,demo_174,bad,0.029124286025762558
89,demo_176,bad,0.2405918687582016
90,demo_178,bad,0.3077581822872162
91,demo_181,positive,0.43203532695770264
92,demo_182,bad,0.6522234678268433
93,demo_185,positive,0.8420344591140747
94,demo_186,bad,0.18651457130908966
95,demo_190,bad,0.4442150890827179
96,demo_192,bad,0.20470911264419556
97,demo_194,bad,0.2094576358795166
98,demo_196,bad,0.21721982955932617
99,demo_198,bad,0.40675443410873413
100,demo_199,positive,0.7139894962310791
