rank,demo_id,hidden_label,score
1,demo_1,bad,0.2468862384557724
2,demo_2,bad,0.09879651665687561
3,demo_3,bad,0.04014677554368973
4,demo_4,bad,0.016873612999916077
5,demo_5,bad,0.040970578789711
6,demo_7,bad,0.03999752178788185
7,demo_8,bad,0.3207927942276001
8,demo_9,bad,0.11858416348695755
9,demo_11,bad,0.15199261903762817
10,demo_12,bad,0.36503154039382935
11,demo_13,bad,0.03950212150812149
12,demo_14,bad,0.08857853710651398
13,demo_16,bad,0.7119756937026978
14,demo_18,bad,0.07240214198827744
15,demo_19,bad,0.3489454984664917
16,demo_20,bad,0.006402154453098774
17,demo_21,bad,0.06969653815031052
18,demo_22,bad,0.25679606199264526
19,demo_23,bad,0.23394368588924408
20,demo_24,bad,0.037477027624845505
21,demo_25,bad,0.5009385943412781
22,demo_26,bad,0.3095613718032837
23,demo_27,bad,0.038550131022930145
24,demo_28,bad,0.02085382118821144
25,demo_29,bad,0.3334038555622101
26,demo_30,bad,0.03566201031208038
27,demo_31,bad,0.017843471840023994
28,demo_32,bad,0.8763793110847473
29,demo_33,bad,0.11851230263710022
30,demo_34,bad,0.3204113245010376
31,demo_35,bad,0.022504787892103195
32,demo_36,bad,0.27147358655929565
33,demo_37,bad,0.14918459951877594
34,demo_38,bad,0.03697393834590912
35,demo_39,bad,0.03005911223590374
36,demo_40,bad,0.22724299132823944
37,demo_41,bad,0.2318173199892044
38,demo_42,bad,0.5812943577766418
39,demo_43,bad,0.1458977609872818
40,demo_44,bad,0.3440955579280853
41,demo_45,bad,0.3558535575866699
42,demo_46,bad,0.12112398445606232
43,demo_48,bad,0.23327572643756866
44,demo_49,bad,0.029126252979040146
45,demo_50,bad,0.007178782019764185
46,demo_51,bad,0.019984712824225426
47,demo_52,bad,0.03163294866681099
48,demo_53,bad,0.03348959609866142
49,demo_54,bad,0.006311655044555664
50,demo_55,bad,0.18615499138832092
51,demo_56,bad,0.056095656007528305
52,demo_57,bad,0.25585702061653137
53,demo_58,bad,0.09464983642101288
54,demo_59,bad,0.1428413987159729
55,demo_60,bad,0.27585089206695557
56,demo_61,bad,0.05362635478377342
57,demo_62,bad,0.4526137411594391
58,demo_63,bad,0.027645569294691086
59,demo_64,bad,0.1734909862279892
60,demo_65,bad,0.5287987589836121
61,demo_66,bad,0.02307475358247757
62,demo_67,bad,0.5273587107658386
63,demo_68,bad,0.04608225077390671
64,demo_69,bad,0.0677327811717987
65,demo_70,bad,0.026766376569867134
66,demo_71,bad,0.21669495105743408
67,demo_72,bad,0.2534469664096832
68,demo_73,bad,0.2826235592365265
69,demo_74,bad,0.15708036720752716
70,demo_75,bad,0.07419241964817047
71,demo_76,bad,0.5956984162330627
72,demo_77,bad,0.36676934361457825
73,demo_78,bad,0.2666247487068176
74,demo_79,bad,0.08193258941173553
75,demo_80,bad,0.41479307413101196
76,demo_81,bad,0.18583016097545624
77,demo_82,bad,0.2491820752620697
78,demo_83,bad,0.023626869544386864
79,demo_84,bad,0.5721350312232971
80,demo_85,bad,0.0848807767033577
81,demo_86,bad,0.019360437989234924
82,demo_87,bad,0.09393841028213501
