rank,demo_id,hidden_label,score
1,demo_1369,positive,0.9976680278778076
2,demo_1210,positive,0.9974736571311951
3,demo_1483,positive,0.9974228739738464
4,demo_1349,positive,0.9973458051681519
5,demo_1462,positive,0.997199296951294
6,demo_1386,positive,0.9968297481536865
7,demo_1269,positive,0.9966124296188354
8,demo_1235,positive,0.9965603351593018
9,demo_1251,positive,0.9963957667350769
10,demo_1481,positive,0.9963732957839966
11,demo_1463,positive,0.9962158203125
12,demo_1246,positive,0.9961563348770142
13,demo_1421,positive,0.9960677027702332
14,demo_1424,positive,0.9959911108016968
15,demo_1204,positive,0.9959621429443359
16,demo_1402,positive,0.9956946969032288
17,demo_1387,positive,0.9956270456314087
18,demo_1322,positive,0.9956165552139282
19,demo_1465,positive,0.9955676198005676
20,demo_1425,positive,0.9955432415008545
21,demo_1413,positive,0.9954184889793396
22,demo_1326,positive,0.9953916668891907
23,demo_1436,positive,0.9953871369361877
24,demo_1400,positive,0.9951087236404419
25,demo_1279,positive,0.9948007464408875
26,demo_1271,positive,0.9947589039802551
27,demo_1350,positive,0.9942449927330017
28,demo_1472,positive,0.9941269755363464
29,demo_1255,positive,0.9940301775932312
30,demo_1414,positive,0.9939904808998108
31,demo_1353,positive,0.9939292669296265
32,demo_1280,positive,0.9938234686851501
33,demo_1456,positive,0.9936854243278503
34,demo_1333,positive,0.9936578273773193
35,demo_1342,positive,0.9936483502388
36,demo_1328,positive,0.9934775829315186
37,demo_1398,positive,0.9933277368545532
38,demo_1348,positive,0.9932218194007874
39,demo_1259,positive,0.9932078123092651
40,demo_1312,positive,0.9926900267601013
41,demo_1315,positive,0.9926444292068481
42,demo_1205,positive,0.9923097491264343
43,demo_1448,positive,0.9923097491264343
44,demo_1365,positive,0.9922178387641907
45,demo_1367,positive,0.9920578002929688
46,demo_1479,positive,0.9919844269752502
47,demo_1344,positive,0.9918599724769592
48,demo_1332,positive,0.9914878606796265
49,demo_1500,positive,0.9914019703865051
50,demo_1283,positive,0.9905303716659546
51,demo_1478,positive,0.9904079437255859
52,demo_1438,positive,0.9901466965675354
53,demo_1284,positive,0.9901075959205627
54,demo_1471,positive,0.990085244178772
55,demo_1389,positive,0.9899674654006958
56,demo_1211,positive,0.9897348880767822
57,demo_1417,positive,0.9894184470176697
58,demo_1408,positive,0.9892652630805969
59,demo_1431,positive,0.9882451295852661
60,demo_1245,positive,0.9881880879402161
61,demo_1310,positive,0.9878727197647095
62,demo_1339,positive,0.9877054691314697
63,demo_1488,positive,0.9876343011856079
64,demo_1076,positive,0.9872351288795471
65,demo_1298,positive,0.9871405959129333
66,demo_1316,positive,0.9870955348014832
67,demo_1390,positive,0.9870668649673462
68,demo_1380,positive,0.9870493412017822
69,demo_1226,positive,0.9863086938858032
70,demo_1466,positive,0.9860872626304626
71,demo_1261,positive,0.9849774241447449
72,demo_1460,positive,0.9847456812858582
73,demo_1334,positive,0.984389066696167
74,demo_1209,positive,0.9834371209144592
75,demo_1440,positive,0.9830012917518616
76,demo_1487,positive,0.9825155735015869
77,demo_1347,positive,0.9823492169380188
78,demo_1252,positive,0.9821953177452087
79,demo_1454,positive,0.9815453886985779
80,demo_1329,positive,0.9807913303375244
81,demo_1474,positive,0.980316162109375
82,demo_1207,positive,0.9799355268478394
83,demo_1301,positive,0.9797662496566772
84,demo_1116,positive,0.9794511198997498
85,demo_1406,positive,0.9790724515914917
86,demo_1297,positive,0.9789882302284241
87,demo_1258,positive,0.9789050221443176
88,demo_1221,positive,0.978740930557251
89,demo_1449,positive,0.9786161184310913
90,demo_1341,positive,0.977979838848114
91,demo_1343,positive,0.9779091477394104
92,demo_1217,positive,0.9775691628456116
93,demo_1489,positive,0.9768977761268616
94,demo_1370,positive,0.976732611656189
95,demo_1319,positive,0.9764286279678345
96,demo_1469,positive,0.976327121257782
97,demo_1308,positive,0.9759179949760437
98,demo_952,positive,0.975817859172821
99,demo_1366,bad,0.9756100177764893
100,demo_1311,positive,0.975268542766571
101,demo_1432,positive,0.9751660227775574
102,demo_1397,positive,0.9748936891555786
103,demo_1303,positive,0.9736751317977905
104,demo_1249,positive,0.9729408025741577
105,demo_1286,bad,0.9728662371635437
106,demo_1444,positive,0.9723607301712036
107,demo_1274,positive,0.9718300104141235
108,demo_1081,positive,0.9715598821640015
109,demo_1464,positive,0.9714074730873108
110,demo_1376,positive,0.9701448678970337
111,demo_1490,positive,0.9697035551071167
112,demo_1244,positive,0.969512939453125
113,demo_1405,positive,0.9694831371307373
114,demo_1233,positive,0.9692224264144897
115,demo_1266,positive,0.9669179320335388
116,demo_1439,positive,0.9665248394012451
117,demo_1306,positive,0.9652999043464661
118,demo_1335,positive,0.9641667604446411
119,demo_1285,positive,0.9640292525291443
120,demo_1230,positive,0.963837206363678
121,demo_1281,positive,0.9630924463272095
122,demo_1267,positive,0.9626289010047913
123,demo_1033,bad,0.9623060822486877
124,demo_1278,positive,0.9613435864448547
125,demo_1108,positive,0.9605523943901062
126,demo_1403,positive,0.9605521559715271
127,demo_1220,positive,0.9587379693984985
128,demo_975,positive,0.9586315155029297
129,demo_1057,positive,0.957510769367218
130,demo_1445,positive,0.9569860696792603
131,demo_1357,positive,0.9566664695739746
132,demo_1242,positive,0.955759584903717
133,demo_1313,positive,0.9551849365234375
134,demo_1323,positive,0.9547592401504517
135,demo_1494,positive,0.950745165348053
136,demo_1161,positive,0.9494228363037109
137,demo_949,positive,0.9469876885414124
138,demo_1485,positive,0.9464393854141235
139,demo_1410,positive,0.9458009600639343
140,demo_1099,positive,0.9449891448020935
141,demo_1232,positive,0.9444008469581604
142,demo_1373,positive,0.9441940188407898
143,demo_1468,positive,0.9435744285583496
144,demo_1304,positive,0.9413744211196899
145,demo_1477,positive,0.940413236618042
146,demo_1435,positive,0.9397096037864685
147,demo_1294,positive,0.9393124580383301
148,demo_1243,positive,0.9382519721984863
149,demo_1282,positive,0.9378700852394104
150,demo_1219,positive,0.937191367149353
151,demo_1412,positive,0.9365298748016357
152,demo_1138,positive,0.9331731200218201
153,demo_1182,positive,0.9326767921447754
154,demo_1459,positive,0.9306535124778748
155,demo_1375,positive,0.9299290180206299
156,demo_1234,positive,0.9290441870689392
157,demo_1426,bad,0.9282853007316589
158,demo_1384,bad,0.9278542995452881
159,demo_1418,positive,0.9260256886482239
160,demo_1048,bad,0.9259830713272095
