rank,demo_id,hidden_label,score
1,demo_33,positive,0.9084998369216919
2,demo_167,positive,0.9020617008209229
3,demo_179,positive,0.8628339767456055
4,demo_91,positive,0.8618757128715515
5,demo_145,positive,0.8403337001800537
6,demo_185,positive,0.8362794518470764
7,demo_93,positive,0.8228803277015686
8,demo_57,positive,0.8183556199073792
9,demo_149,positive,0.8175359964370728
10,demo_171,positive,0.8061912059783936
11,demo_139,positive,0.8004133701324463
12,demo_159,positive,0.7928985357284546
13,demo_51,positive,0.7874835729598999
14,demo_197,positive,0.7751659154891968
15,demo_131,positive,0.7721911072731018
16,demo_161,positive,0.7675022482872009
17,demo_123,positive,0.7664268016815186
18,demo_21,positive,0.7593671679496765
19,demo_55,positive,0.7592292428016663
20,demo_117,positive,0.7571081519126892
21,demo_1,positive,0.7535582780838013
22,demo_92,bad,0.7406715154647827
23,demo_177,positive,0.7239280343055725
24,demo_183,positive,0.7208335399627686
25,demo_79,positive,0.719083309173584
26,demo_187,positive,0.7175877690315247
27,demo_17,positive,0.7175008058547974
28,demo_107,positive,0.7151942253112793
29,demo_143,positive,0.7142274379730225
30,demo_157,positive,0.7137131690979004
31,demo_71,positive,0.7121027708053589
32,demo_63,positive,0.7059692144393921
33,demo_195,positive,0.7014140486717224
34,demo_3,positive,0.7004434466362
35,demo_199,positive,0.6991716623306274
36,demo_125,positive,0.6990012526512146
37,demo_135,positive,0.6960726976394653
38,demo_95,positive,0.6908782124519348
39,demo_101,positive,0.6902336478233337
40,demo_165,positive,0.6860126256942749
41,demo_151,positive,0.6680576205253601
42,demo_182,bad,0.6567403674125671
43,demo_155,positive,0.6510632634162903
44,demo_121,positive,0.6508617997169495
45,demo_129,positive,0.6496467590332031
46,demo_85,positive,0.649406909942627
47,demo_133,positive,0.6477925181388855
48,demo_47,positive,0.6398440003395081
49,demo_119,positive,0.6333827972412109
50,demo_37,positive,0.6319653391838074
51,demo_193,positive,0.6252463459968567
52,demo_147,positive,0.6230282187461853
53,demo_23,positive,0.622950553894043
54,demo_153,positive,0.6147152185440063
55,demo_113,positive,0.6144214868545532
56,demo_25,positive,0.6143487095832825
57,demo_163,positive,0.6062103509902954
58,demo_94,bad,0.6015568971633911
59,demo_77,positive,0.5990963578224182
60,demo_11,positive,0.587958812713623
61,demo_49,positive,0.5839705467224121
62,demo_137,positive,0.5813443660736084
63,demo_111,positive,0.5810559988021851
64,demo_61,positive,0.5769028663635254
65,demo_127,positive,0.5680779814720154
66,demo_9,positive,0.5552806854248047
67,demo_96,bad,0.5478776097297668
68,demo_116,bad,0.5435718297958374
69,demo_67,positive,0.5431764125823975
70,demo_35,positive,0.5415656566619873
71,demo_58,bad,0.5371838212013245
72,demo_170,bad,0.5237153768539429
73,demo_86,bad,0.5064017176628113
74,demo_124,bad,0.501017689704895
75,demo_109,positive,0.5009596943855286
76,demo_141,positive,0.5002608299255371
77,demo_75,positive,0.4969584047794342
78,demo_43,positive,0.49306318163871765
79,demo_73,positive,0.4798314571380615
80,demo_2,bad,0.478518009185791
