rank,demo_id,hidden_label,score
1,demo_1333,positive,0.9954630732536316
2,demo_1483,positive,0.9953843355178833
3,demo_1246,positive,0.9951024651527405
4,demo_1271,positive,0.9947237968444824
5,demo_1208,positive,0.9945946335792542
6,demo_1429,positive,0.9942952394485474
7,demo_1414,positive,0.9942899346351624
8,demo_1367,positive,0.9941324591636658
9,demo_1251,positive,0.9937944412231445
10,demo_829,bad,0.9935125708580017
11,demo_1431,positive,0.9934830665588379
12,demo_1310,positive,0.9932612180709839
13,demo_849,bad,0.9931042194366455
14,demo_1339,positive,0.9928995966911316
15,demo_1462,positive,0.9928888082504272
16,demo_1422,positive,0.992885947227478
17,demo_1202,positive,0.9927878975868225
18,demo_1226,positive,0.9927797317504883
19,demo_1319,positive,0.9927457571029663
20,demo_1469,positive,0.9926058053970337
21,demo_1210,positive,0.9925161004066467
22,demo_1460,positive,0.9924882054328918
23,demo_644,bad,0.9924303293228149
24,demo_1365,positive,0.9924142360687256
25,demo_820,bad,0.9923377633094788
26,demo_783,bad,0.9922873973846436
27,demo_1300,positive,0.9922261834144592
28,demo_1458,positive,0.9919931888580322
29,demo_691,bad,0.9917978644371033
30,demo_1290,positive,0.9917614459991455
31,demo_1369,positive,0.9917573928833008
32,demo_890,bad,0.9916361570358276
33,demo_1306,positive,0.9916085004806519
34,demo_1465,positive,0.9915999174118042
35,demo_1258,positive,0.9915129542350769
36,demo_1328,positive,0.9915018677711487
37,demo_1231,positive,0.9914892315864563
38,demo_1464,positive,0.991453230381012
39,demo_1481,positive,0.9913949370384216
40,demo_1349,positive,0.9913841485977173
41,demo_1232,positive,0.9913840889930725
42,demo_1197,bad,0.9911766648292542
43,demo_1488,positive,0.9909688234329224
44,demo_1353,positive,0.9909044504165649
45,demo_1386,positive,0.9908573627471924
46,demo_1387,positive,0.9907895922660828
47,demo_1463,positive,0.990461528301239
48,demo_1245,positive,0.9903764128684998
49,demo_665,bad,0.9902594089508057
50,demo_1220,positive,0.9902382493019104
51,demo_1468,positive,0.9902130365371704
52,demo_743,bad,0.9900750517845154
53,demo_1252,positive,0.9900636672973633
54,demo_1182,positive,0.9900071024894714
55,demo_1315,positive,0.9899806976318359
56,demo_1425,positive,0.9898781180381775
57,demo_1269,positive,0.9898624420166016
58,demo_1440,positive,0.9898282885551453
59,demo_1466,positive,0.9894899725914001
60,demo_759,bad,0.989476203918457
61,demo_709,bad,0.9893186688423157
62,demo_1472,positive,0.9890589118003845
63,demo_1485,positive,0.9890142679214478
64,demo_1413,positive,0.9889100193977356
65,demo_1397,positive,0.988757312297821
66,demo_858,bad,0.9887247681617737
67,demo_1477,positive,0.988715410232544
68,demo_1500,positive,0.9885595440864563
69,demo_1266,positive,0.9885269999504089
70,demo_1405,positive,0.98836749792099
71,demo_1303,positive,0.9877742528915405
72,demo_1334,positive,0.9876971244812012
73,demo_1322,positive,0.987642228603363
74,demo_1343,positive,0.9875246286392212
75,demo_1436,positive,0.9875242114067078
76,demo_1378,positive,0.987108588218689
77,demo_1445,positive,0.9870107173919678
78,demo_1459,positive,0.9869376420974731
79,demo_1280,positive,0.9868289232254028
80,demo_929,bad,0.9866269826889038
81,demo_1421,positive,0.9865827560424805
82,demo_764,bad,0.9864438772201538
83,demo_1348,positive,0.9864135980606079
84,demo_1095,positive,0.9863530397415161
85,demo_939,bad,0.9861108660697937
86,demo_1350,positive,0.9860268235206604
87,demo_1198,positive,0.9860044121742249
88,demo_1448,positive,0.9859493970870972
89,demo_1393,positive,0.985714852809906
90,demo_1259,positive,0.985670804977417
91,demo_1346,positive,0.9856603741645813
92,demo_1011,bad,0.9854217767715454
93,demo_1325,positive,0.9852026104927063
94,demo_1235,positive,0.9848609566688538
