rank,demo_id,hidden_label,score
1,demo_33,positive,0.9116631150245667
2,demo_167,positive,0.9045454859733582
3,demo_179,positive,0.8718471527099609
4,demo_91,positive,0.8613912463188171
5,demo_185,positive,0.8409215211868286
6,demo_93,positive,0.8341275453567505
7,demo_171,positive,0.8030890822410583
8,demo_139,positive,0.7964279651641846
9,demo_159,positive,0.7903710007667542
10,demo_161,positive,0.7786141037940979
11,demo_21,positive,0.7496773600578308
12,demo_92,bad,0.7369069457054138
13,demo_17,positive,0.7254762053489685
14,demo_157,positive,0.7179225087165833
15,demo_107,positive,0.7150782942771912
16,demo_199,positive,0.7064268589019775
17,demo_3,positive,0.7044461369514465
18,demo_63,positive,0.6987183094024658
19,demo_95,positive,0.6856908798217773
20,demo_151,positive,0.6844425201416016
21,demo_165,positive,0.6832984685897827
22,demo_155,positive,0.6589927077293396
23,demo_182,bad,0.6539479494094849
24,demo_121,positive,0.6483445763587952
25,demo_85,positive,0.648123025894165
26,demo_37,positive,0.6257253885269165
27,demo_23,positive,0.6235380172729492
28,demo_147,positive,0.6150130033493042
29,demo_11,positive,0.6061204671859741
30,demo_163,positive,0.6043998003005981
31,demo_113,positive,0.5949696898460388
32,demo_61,positive,0.5900663137435913
33,demo_94,bad,0.5859068632125854
34,demo_137,positive,0.5693073868751526
35,demo_116,bad,0.5542246699333191
36,demo_96,bad,0.5454443693161011
37,demo_67,positive,0.5364668369293213
38,demo_58,bad,0.5348692536354065
39,demo_170,bad,0.5313836336135864
40,demo_86,bad,0.5112991333007812
41,demo_43,positive,0.4968400001525879
42,demo_109,positive,0.4962569773197174
43,demo_124,bad,0.49378541111946106
44,demo_26,bad,0.486467570066452
45,demo_2,bad,0.48000696301460266
46,demo_120,bad,0.47638580203056335
47,demo_90,bad,0.4691357910633087
