seed,rank,demo_id,demo_index,score,hidden_label
0,1,demo_33,33,0.9116631150245667,positive
0,2,demo_167,167,0.9045454859733582,positive
0,3,demo_179,179,0.8718471527099609,positive
0,4,demo_91,91,0.8613912463188171,positive
0,5,demo_185,185,0.8409215211868286,positive
0,6,demo_93,93,0.8341275453567505,positive
0,7,demo_171,171,0.8030890822410583,positive
0,8,demo_139,139,0.7964279651641846,positive
0,9,demo_159,159,0.7903710007667542,positive
0,10,demo_161,161,0.7786141037940979,positive
0,11,demo_21,21,0.7496773600578308,positive
0,12,demo_92,92,0.7369069457054138,bad
0,13,demo_17,17,0.7254762053489685,positive
0,14,demo_157,157,0.7179225087165833,positive
0,15,demo_107,107,0.7150782942771912,positive
0,16,demo_199,199,0.7064268589019775,positive
0,17,demo_3,3,0.7044461369514465,positive
0,18,demo_63,63,0.6987183094024658,positive
0,19,demo_95,95,0.6856908798217773,positive
0,20,demo_151,151,0.6844425201416016,positive
0,21,demo_165,165,0.6832984685897827,positive
0,22,demo_155,155,0.6589927077293396,positive
0,23,demo_182,182,0.6539479494094849,bad
0,24,demo_121,121,0.6483445763587952,positive
0,25,demo_85,85,0.648123025894165,positive
0,26,demo_37,37,0.6257253885269165,positive
0,27,demo_23,23,0.6235380172729492,positive
0,28,demo_147,147,0.6150130033493042,positive
0,29,demo_11,11,0.6061204671859741,positive
0,30,demo_163,163,0.6043998003005981,positive
0,31,demo_113,113,0.5949696898460388,positive
0,32,demo_61,61,0.5900663137435913,positive
0,33,demo_94,94,0.5859068632125854,bad
0,34,demo_137,137,0.5693073868751526,positive
0,35,demo_116,116,0.5542246699333191,bad
0,36,demo_96,96,0.5454443693161011,bad
0,37,demo_67,67,0.5364668369293213,positive
0,38,demo_58,58,0.5348692536354065,bad
0,39,demo_170,170,0.5313836336135864,bad
0,40,demo_86,86,0.5112991333007812,bad
0,41,demo_43,43,0.4968400001525879,positive
0,42,demo_109,109,0.4962569773197174,positive
0,43,demo_124,124,0.49378541111946106,bad
0,44,demo_26,26,0.486467570066452,bad
0,45,demo_2,2,0.48000696301460266,bad
0,46,demo_120,120,0.47638580203056335,bad
0,47,demo_90,90,0.4691357910633087,bad
0,48,demo_115,115,0.468797892332077,positive
0,49,demo_103,103,0.46534717082977295,positive
0,50,demo_54,54,0.4628761410713196,bad
0,51,demo_83,83,0.45724931359291077,positive
0,52,demo_48,48,0.45078280568122864,bad
0,53,demo_190,190,0.4446069896221161,bad
0,54,demo_31,31,0.43832144141197205,positive
0,55,demo_175,175,0.43061724305152893,positive
0,56,demo_181,181,0.42980504035949707,positive
0,57,demo_50,50,0.4250931739807129,bad
0,58,demo_156,156,0.4173937141895294,bad
0,59,demo_108,108,0.40621107816696167,bad
0,60,demo_198,198,0.4025491178035736,bad
0,61,demo_138,138,0.3959866166114807,bad
0,62,demo_18,18,0.3909077048301697,bad
0,63,demo_146,146,0.3740752041339874,bad
0,64,demo_144,144,0.3698922395706177,bad
0,65,demo_172,172,0.3695264160633087,bad
0,66,demo_76,76,0.36828935146331787,bad
0,67,demo_68,68,0.36020976305007935,bad
0,68,demo_62,62,0.35438627004623413,bad
0,69,demo_100,100,0.3422718346118927,bad
0,70,demo_122,122,0.3405405879020691,bad
0,71,demo_132,132,0.3190765678882599,bad
0,72,demo_178,178,0.3123129904270172,bad
0,73,demo_78,78,0.30777794122695923,bad
0,74,demo_150,150,0.30752483010292053,bad
0,75,demo_70,70,0.3011748790740967,bad
0,76,demo_16,16,0.29697784781455994,bad
0,77,demo_168,168,0.2966420352458954,bad
0,78,demo_34,34,0.292354941368103,bad
0,79,demo_66,66,0.2892000377178192,bad
0,80,demo_148,148,0.284936785697937,bad
0,81,demo_106,106,0.2550415098667145,bad
0,82,demo_60,60,0.2518351674079895,bad
0,83,demo_158,158,0.2411785125732422,bad
0,84,demo_176,176,0.23995469510555267,bad
0,85,demo_118,118,0.2324802428483963,bad
0,86,demo_130,130,0.2324349284172058,bad
0,87,demo_160,160,0.2264244705438614,bad
0,88,demo_196,196,0.22205416858196259,bad
0,89,demo_84,84,0.2133074551820755,bad
0,90,demo_192,192,0.20806802809238434,bad
0,91,demo_20,20,0.20365116000175476,bad
0,92,demo_36,36,0.20160004496574402,bad
0,93,demo_194,194,0.19678446650505066,bad
0,94,demo_186,186,0.19206173717975616,bad
0,95,demo_162,162,0.182219460606575,bad
0,96,demo_22,22,0.1809641718864441,bad
0,97,demo_56,56,0.17841143906116486,bad
0,98,demo_46,46,0.17131677269935608,bad
0,99,demo_134,134,0.164128378033638,bad
0,100,demo_112,112,0.1553165167570114,bad
0,101,demo_72,72,0.15101686120033264,bad
0,102,demo_12,12,0.12926962971687317,bad
0,103,demo_102,102,0.12459877878427505,bad
0,104,demo_110,110,0.12286224216222763,bad
0,105,demo_128,128,0.11576785147190094,bad
0,106,demo_24,24,0.11413359642028809,bad
0,107,demo_74,74,0.10227450728416443,bad
0,108,demo_10,10,0.10031063109636307,bad
0,109,demo_154,154,0.10003003478050232,bad
0,110,demo_136,136,0.09310156106948853,bad
0,111,demo_8,8,0.09300404787063599,bad
0,112,demo_152,152,0.08367933332920074,bad
0,113,demo_164,164,0.06238550320267677,bad
0,114,demo_40,40,0.05966263264417648,bad
0,115,demo_6,6,0.04072883352637291,bad
0,116,demo_42,42,0.03331464156508446,bad
0,117,demo_82,82,0.029367322102189064,bad
0,118,demo_174,174,0.028523964807391167,bad
0,119,demo_30,30,0.028354719281196594,bad
0,120,demo_14,14,0.01701686903834343,bad
