rank,demo_id,hidden_label,score
1,demo_113,positive,0.9984444975852966
2,demo_67,positive,0.9980331063270569
3,demo_149,positive,0.9964321851730347
4,demo_66,bad,0.9961884617805481
5,demo_51,positive,0.9961838722229004
6,demo_167,positive,0.9958599209785461
7,demo_74,bad,0.99468994140625
8,demo_57,positive,0.9943203926086426
9,demo_61,positive,0.9930229783058167
10,demo_27,positive,0.9858910441398621
11,demo_21,positive,0.981046199798584
12,demo_65,positive,0.9631374478340149
13,demo_48,bad,0.9562264680862427
14,demo_77,positive,0.9552550911903381
15,demo_17,positive,0.95371013879776
16,demo_107,positive,0.9476253390312195
17,demo_179,positive,0.9207228422164917
18,demo_35,positive,0.9105517268180847
19,demo_97,positive,0.9034073352813721
20,demo_141,positive,0.9012014865875244
21,demo_116,bad,0.8888446688652039
22,demo_166,bad,0.8823288083076477
23,demo_25,positive,0.8760964870452881
24,demo_181,positive,0.8628866672515869
25,demo_59,positive,0.8467660546302795
26,demo_13,positive,0.8463230133056641
27,demo_112,bad,0.8397191166877747
28,demo_26,bad,0.8280057907104492
29,demo_151,positive,0.8191752433776855
30,demo_0,bad,0.8175849318504333
31,demo_87,positive,0.8045396208763123
32,demo_173,positive,0.7974258661270142
33,demo_196,bad,0.7858014106750488
34,demo_192,bad,0.785370409488678
35,demo_139,positive,0.7774465084075928
36,demo_130,bad,0.7598767280578613
37,demo_9,positive,0.7407364249229431
38,demo_56,bad,0.739073634147644
39,demo_168,bad,0.7367534637451172
40,demo_178,bad,0.7283093929290771
41,demo_32,bad,0.7232927083969116
42,demo_128,bad,0.7110867500305176
43,demo_50,bad,0.7107645869255066
44,demo_20,bad,0.7087478637695312
45,demo_41,positive,0.7071127891540527
46,demo_148,bad,0.6976640820503235
47,demo_22,bad,0.6942431330680847
48,demo_191,positive,0.6776024699211121
49,demo_144,bad,0.6749466061592102
50,demo_64,bad,0.6634398698806763
51,demo_76,bad,0.6443119645118713
52,demo_108,bad,0.6393335461616516
53,demo_73,positive,0.6370121240615845
54,demo_60,bad,0.6265884041786194
55,demo_111,positive,0.6185830235481262
56,demo_137,positive,0.612860381603241
57,demo_170,bad,0.610131025314331
58,demo_16,bad,0.6058822274208069
59,demo_162,bad,0.603001594543457
60,demo_152,bad,0.595535159111023
61,demo_157,positive,0.5911628603935242
62,demo_78,bad,0.5897784233093262
63,demo_126,bad,0.5820018649101257
64,demo_68,bad,0.5734574198722839
65,demo_11,positive,0.5583328604698181
66,demo_100,bad,0.5565053820610046
67,demo_133,positive,0.5557820796966553
68,demo_30,bad,0.5541541576385498
69,demo_106,bad,0.5345361828804016
70,demo_194,bad,0.5338790416717529
71,demo_19,positive,0.5309997200965881
72,demo_159,positive,0.5185108780860901
73,demo_102,bad,0.5156330466270447
