seed,rank,demo_id,demo_index,score,hidden_label
0,1,demo_1198,1198,0.9984003901481628,positive
0,2,demo_1202,1202,0.9983921051025391,positive
0,3,demo_759,759,0.9983473420143127,bad
0,4,demo_1422,1422,0.9981746673583984,positive
0,5,demo_1333,1333,0.998168408870697,positive
0,6,demo_1310,1310,0.9981312155723572,positive
0,7,demo_1483,1483,0.9981138110160828,positive
0,8,demo_1095,1095,0.9980478882789612,positive
0,9,demo_1365,1365,0.9978324174880981,positive
0,10,demo_645,645,0.9978289008140564,bad
0,11,demo_1226,1226,0.997790515422821,positive
0,12,demo_1208,1208,0.9977561235427856,positive
0,13,demo_1464,1464,0.9976695775985718,positive
0,14,demo_805,805,0.9976442456245422,bad
0,15,demo_1221,1221,0.9976232647895813,positive
0,16,demo_1319,1319,0.9975964426994324,positive
0,17,demo_1290,1290,0.9975512623786926,positive
0,18,demo_1412,1412,0.997540295124054,positive
0,19,demo_1300,1300,0.9974865913391113,positive
0,20,demo_1328,1328,0.9974839091300964,positive
0,21,demo_737,737,0.9974499344825745,bad
0,22,demo_1469,1469,0.9974385499954224,positive
0,23,demo_1389,1389,0.9972819089889526,positive
0,24,demo_1307,1307,0.9971899390220642,positive
0,25,demo_1487,1487,0.9971779584884644,positive
0,26,demo_1246,1246,0.9971091747283936,positive
0,27,demo_1460,1460,0.99710613489151,positive
0,28,demo_1414,1414,0.9968600273132324,positive
0,29,demo_1405,1405,0.9968490600585938,positive
0,30,demo_1488,1488,0.996792197227478,positive
0,31,demo_1282,1282,0.9967889189720154,positive
0,32,demo_1116,1116,0.9967885613441467,positive
0,33,demo_1245,1245,0.9967644214630127,positive
0,34,demo_893,893,0.9967458844184875,bad
0,35,demo_1220,1220,0.9966550469398499,positive
0,36,demo_1466,1466,0.9966266751289368,positive
0,37,demo_1258,1258,0.9965974688529968,positive
0,38,demo_1332,1332,0.9965792894363403,positive
0,39,demo_1478,1478,0.996565043926239,positive
0,40,demo_1431,1431,0.9965271949768066,positive
