seed,rank,demo_id,demo_index,score,hidden_label
0,1,demo_1445,1445,0.9927778244018555,positive
0,2,demo_1300,1300,0.9926786422729492,positive
0,3,demo_1349,1349,0.9919567704200745,positive
0,4,demo_1414,1414,0.991820752620697,positive
0,5,demo_1481,1481,0.9913949370384216,positive
0,6,demo_1462,1462,0.9908522367477417,positive
0,7,demo_1353,1353,0.9906132817268372,positive
0,8,demo_1210,1210,0.9904370307922363,positive
0,9,demo_1365,1365,0.9904154539108276,positive
0,10,demo_1204,1204,0.9900608062744141,positive
0,11,demo_1369,1369,0.989950954914093,positive
0,12,demo_1386,1386,0.9899225831031799,positive
0,13,demo_1413,1413,0.989876925945282,positive
0,14,demo_1328,1328,0.9898028373718262,positive
0,15,demo_1269,1269,0.9896038770675659,positive
0,16,demo_1440,1440,0.9895108938217163,positive
0,17,demo_1472,1472,0.989457368850708,positive
0,18,demo_1463,1463,0.9891760349273682,positive
0,19,demo_1255,1255,0.9891243577003479,positive
0,20,demo_1259,1259,0.9890711307525635,positive
0,21,demo_1465,1465,0.9889820218086243,positive
0,22,demo_1348,1348,0.9889123439788818,positive
0,23,demo_1329,1329,0.9886631369590759,positive
0,24,demo_1448,1448,0.9885583519935608,positive
0,25,demo_1483,1483,0.9883870482444763,positive
0,26,demo_1397,1397,0.9881442189216614,positive
0,27,demo_1487,1487,0.9881119728088379,positive
0,28,demo_1279,1279,0.9879894852638245,positive
0,29,demo_1479,1479,0.987885057926178,positive
0,30,demo_1258,1258,0.9877917766571045,positive
0,31,demo_1339,1339,0.9877004027366638,positive
0,32,demo_1335,1335,0.9875295758247375,positive
0,33,demo_1422,1422,0.9874330759048462,positive
0,34,demo_1312,1312,0.9873835444450378,positive
0,35,demo_1290,1290,0.9873219728469849,positive
0,36,demo_1334,1334,0.987277626991272,positive
0,37,demo_1460,1460,0.987057626247406,positive
0,38,demo_1310,1310,0.9870229363441467,positive
0,39,demo_1271,1271,0.986996054649353,positive
0,40,demo_1333,1333,0.9869524240493774,positive
0,41,demo_1405,1405,0.9869273900985718,positive
0,42,demo_1226,1226,0.9867936372756958,positive
0,43,demo_1469,1469,0.986541748046875,positive
0,44,demo_1343,1343,0.9862852096557617,positive
0,45,demo_1393,1393,0.9859018921852112,positive
