seed,rank,demo_id,demo_index,score,hidden_label
0,1,demo_165,165,0.9641896486282349,positive
0,2,demo_143,143,0.95760577917099,positive
0,3,demo_91,91,0.9366191029548645,positive
0,4,demo_71,71,0.9246841073036194,positive
0,5,demo_179,179,0.9028378129005432,positive
0,6,demo_137,137,0.9016140103340149,positive
0,7,demo_169,169,0.9014599919319153,positive
0,8,demo_13,13,0.8977041840553284,positive
0,9,demo_77,77,0.883111834526062,positive
0,10,demo_173,173,0.8425378799438477,positive
0,11,demo_191,191,0.838698148727417,positive
0,12,demo_187,187,0.8335603475570679,positive
0,13,demo_151,151,0.7965273261070251,positive
0,14,demo_97,97,0.7836176753044128,positive
0,15,demo_15,15,0.7761962413787842,positive
0,16,demo_146,146,0.7672727704048157,bad
0,17,demo_155,155,0.7640325427055359,positive
0,18,demo_7,7,0.763375461101532,positive
0,19,demo_73,73,0.7622436881065369,positive
0,20,demo_167,167,0.7515835165977478,positive
0,21,demo_23,23,0.7374143004417419,positive
0,22,demo_37,37,0.7186926007270813,positive
0,23,demo_42,42,0.710199236869812,bad
0,24,demo_120,120,0.7002445459365845,bad
0,25,demo_185,185,0.6878718137741089,positive
0,26,demo_131,131,0.6799007058143616,positive
0,27,demo_65,65,0.6768975853919983,positive
0,28,demo_95,95,0.676435112953186,positive
0,29,demo_85,85,0.6753596067428589,positive
0,30,demo_135,135,0.6716934442520142,positive
0,31,demo_57,57,0.6701875925064087,positive
0,32,demo_21,21,0.6670960187911987,positive
0,33,demo_101,101,0.646614134311676,positive
0,34,demo_3,3,0.6356724500656128,positive
0,35,demo_25,25,0.6218774914741516,positive
0,36,demo_90,90,0.6062795519828796,bad
0,37,demo_183,183,0.602194607257843,positive
0,38,demo_157,157,0.6002053022384644,positive
0,39,demo_142,142,0.5836856961250305,bad
0,40,demo_163,163,0.5812279582023621,positive
0,41,demo_126,126,0.5723198056221008,bad
0,42,demo_62,62,0.5689932107925415,bad
0,43,demo_70,70,0.5635215640068054,bad
0,44,demo_40,40,0.5601842403411865,bad
0,45,demo_149,149,0.5591181516647339,positive
0,46,demo_144,144,0.5429911017417908,bad
0,47,demo_110,110,0.5376781821250916,bad
0,48,demo_82,82,0.52938312292099,bad
0,49,demo_109,109,0.5242449045181274,positive
0,50,demo_150,150,0.5205581784248352,bad
0,51,demo_8,8,0.5054209232330322,bad
0,52,demo_46,46,0.502270519733429,bad
0,53,demo_170,170,0.5012447834014893,bad
0,54,demo_51,51,0.5002903342247009,positive
0,55,demo_164,164,0.4863984286785126,bad
0,56,demo_55,55,0.4803828001022339,positive
0,57,demo_108,108,0.47468996047973633,bad
0,58,demo_122,122,0.47208940982818604,bad
0,59,demo_174,174,0.46431681513786316,bad
0,60,demo_6,6,0.46358752250671387,bad
0,61,demo_58,58,0.45203331112861633,bad
0,62,demo_32,32,0.44333842396736145,bad
0,63,demo_86,86,0.4338473081588745,bad
0,64,demo_61,61,0.4263749420642853,positive
0,65,demo_22,22,0.4201364517211914,bad
0,66,demo_172,172,0.4172946512699127,bad
0,67,demo_136,136,0.41298073530197144,bad
0,68,demo_168,168,0.40931427478790283,bad
0,69,demo_18,18,0.4000754952430725,bad
0,70,demo_178,178,0.39751100540161133,bad
0,71,demo_0,0,0.38927313685417175,bad
0,72,demo_64,64,0.3884502351284027,bad
0,73,demo_138,138,0.3799091577529907,bad
0,74,demo_36,36,0.37752479314804077,bad
0,75,demo_72,72,0.3755282759666443,bad
0,76,demo_190,190,0.3652346730232239,bad
0,77,demo_14,14,0.3549211025238037,bad
0,78,demo_116,116,0.3477557897567749,bad
0,79,demo_34,34,0.3416633605957031,bad
0,80,demo_76,76,0.3371758460998535,bad
0,81,demo_84,84,0.3264719843864441,bad
0,82,demo_180,180,0.3262002468109131,bad
0,83,demo_198,198,0.32062506675720215,bad
0,84,demo_12,12,0.31704622507095337,bad
0,85,demo_20,20,0.3148299753665924,bad
0,86,demo_10,10,0.30025970935821533,bad
0,87,demo_78,78,0.26875820755958557,bad
0,88,demo_154,154,0.2527552545070648,bad
0,89,demo_26,26,0.23374003171920776,bad
0,90,demo_186,186,0.22304695844650269,bad
0,91,demo_156,156,0.20792558789253235,bad
0,92,demo_160,160,0.20680052042007446,bad
0,93,demo_194,194,0.19918254017829895,bad
0,94,demo_148,148,0.198918417096138,bad
0,95,demo_66,66,0.1931927353143692,bad
0,96,demo_140,140,0.17108483612537384,bad
0,97,demo_56,56,0.17055603861808777,bad
0,98,demo_182,182,0.16990971565246582,bad
0,99,demo_24,24,0.1638103723526001,bad
0,100,demo_96,96,0.16045188903808594,bad
0,101,demo_124,124,0.1578444540500641,bad
0,102,demo_128,128,0.14613252878189087,bad
0,103,demo_196,196,0.14371101558208466,bad
0,104,demo_2,2,0.1399194598197937,bad
0,105,demo_184,184,0.13987696170806885,bad
0,106,demo_114,114,0.13739992678165436,bad
0,107,demo_134,134,0.13177591562271118,bad
0,108,demo_176,176,0.12981410324573517,bad
0,109,demo_152,152,0.12911644577980042,bad
0,110,demo_192,192,0.12775234878063202,bad
0,111,demo_162,162,0.11534572392702103,bad
0,112,demo_48,48,0.11418283730745316,bad
0,113,demo_132,132,0.11375294625759125,bad
0,114,demo_16,16,0.07740818709135056,bad
0,115,demo_74,74,0.07735167443752289,bad
0,116,demo_50,50,0.06857965886592865,bad
0,117,demo_68,68,0.06753110885620117,bad
0,118,demo_60,60,0.06470869481563568,bad
0,119,demo_112,112,0.058177538216114044,bad
0,120,demo_92,92,0.05164071545004845,bad
