seed,rank,demo_id,demo_index,score,hidden_label
0,1,demo_113,113,0.9984444975852966,positive
0,2,demo_67,67,0.9980331063270569,positive
0,3,demo_149,149,0.9964321851730347,positive
0,4,demo_66,66,0.9961884617805481,bad
0,5,demo_51,51,0.9961838722229004,positive
0,6,demo_167,167,0.9958599209785461,positive
0,7,demo_74,74,0.99468994140625,bad
0,8,demo_57,57,0.9943203926086426,positive
0,9,demo_61,61,0.9930229783058167,positive
0,10,demo_27,27,0.9858910441398621,positive
0,11,demo_21,21,0.981046199798584,positive
0,12,demo_65,65,0.9631374478340149,positive
0,13,demo_48,48,0.9562264680862427,bad
0,14,demo_77,77,0.9552550911903381,positive
0,15,demo_17,17,0.95371013879776,positive
0,16,demo_107,107,0.9476253390312195,positive
0,17,demo_179,179,0.9207228422164917,positive
0,18,demo_35,35,0.9105517268180847,positive
0,19,demo_97,97,0.9034073352813721,positive
0,20,demo_141,141,0.9012014865875244,positive
0,21,demo_116,116,0.8888446688652039,bad
0,22,demo_166,166,0.8823288083076477,bad
0,23,demo_25,25,0.8760964870452881,positive
0,24,demo_181,181,0.8628866672515869,positive
0,25,demo_59,59,0.8467660546302795,positive
0,26,demo_13,13,0.8463230133056641,positive
0,27,demo_112,112,0.8397191166877747,bad
0,28,demo_26,26,0.8280057907104492,bad
0,29,demo_151,151,0.8191752433776855,positive
0,30,demo_0,0,0.8175849318504333,bad
0,31,demo_87,87,0.8045396208763123,positive
0,32,demo_173,173,0.7974258661270142,positive
0,33,demo_196,196,0.7858014106750488,bad
0,34,demo_192,192,0.785370409488678,bad
0,35,demo_139,139,0.7774465084075928,positive
0,36,demo_130,130,0.7598767280578613,bad
0,37,demo_9,9,0.7407364249229431,positive
0,38,demo_56,56,0.739073634147644,bad
0,39,demo_168,168,0.7367534637451172,bad
0,40,demo_178,178,0.7283093929290771,bad
0,41,demo_32,32,0.7232927083969116,bad
0,42,demo_128,128,0.7110867500305176,bad
0,43,demo_50,50,0.7107645869255066,bad
0,44,demo_20,20,0.7087478637695312,bad
0,45,demo_41,41,0.7071127891540527,positive
0,46,demo_148,148,0.6976640820503235,bad
0,47,demo_22,22,0.6942431330680847,bad
0,48,demo_191,191,0.6776024699211121,positive
0,49,demo_144,144,0.6749466061592102,bad
0,50,demo_64,64,0.6634398698806763,bad
0,51,demo_76,76,0.6443119645118713,bad
0,52,demo_108,108,0.6393335461616516,bad
0,53,demo_73,73,0.6370121240615845,positive
0,54,demo_60,60,0.6265884041786194,bad
0,55,demo_111,111,0.6185830235481262,positive
0,56,demo_137,137,0.612860381603241,positive
0,57,demo_170,170,0.610131025314331,bad
0,58,demo_16,16,0.6058822274208069,bad
0,59,demo_162,162,0.603001594543457,bad
0,60,demo_152,152,0.595535159111023,bad
0,61,demo_157,157,0.5911628603935242,positive
0,62,demo_78,78,0.5897784233093262,bad
0,63,demo_126,126,0.5820018649101257,bad
0,64,demo_68,68,0.5734574198722839,bad
0,65,demo_11,11,0.5583328604698181,positive
0,66,demo_100,100,0.5565053820610046,bad
0,67,demo_133,133,0.5557820796966553,positive
0,68,demo_30,30,0.5541541576385498,bad
0,69,demo_106,106,0.5345361828804016,bad
0,70,demo_194,194,0.5338790416717529,bad
0,71,demo_19,19,0.5309997200965881,positive
0,72,demo_159,159,0.5185108780860901,positive
0,73,demo_102,102,0.5156330466270447,bad
0,74,demo_174,174,0.4846808612346649,bad
0,75,demo_40,40,0.4819183349609375,bad
0,76,demo_176,176,0.47964832186698914,bad
0,77,demo_36,36,0.46832412481307983,bad
0,78,demo_122,122,0.4650493264198303,bad
0,79,demo_12,12,0.4620968699455261,bad
0,80,demo_86,86,0.4613059461116791,bad
0,81,demo_114,114,0.46056410670280457,bad
0,82,demo_140,140,0.45080018043518066,bad
0,83,demo_91,91,0.4430134892463684,positive
0,84,demo_93,93,0.4300656318664551,positive
0,85,demo_94,94,0.42837050557136536,bad
0,86,demo_24,24,0.4275345802307129,bad
0,87,demo_8,8,0.4075052738189697,bad
0,88,demo_34,34,0.39715853333473206,bad
0,89,demo_96,96,0.3654853403568268,bad
0,90,demo_46,46,0.36455869674682617,bad
0,91,demo_134,134,0.35838207602500916,bad
0,92,demo_58,58,0.35271376371383667,bad
0,93,demo_7,7,0.3513343930244446,positive
0,94,demo_15,15,0.31708890199661255,positive
0,95,demo_180,180,0.30466097593307495,bad
0,96,demo_172,172,0.29409149289131165,bad
0,97,demo_158,158,0.2777721881866455,bad
0,98,demo_198,198,0.25520458817481995,bad
0,99,demo_138,138,0.22233180701732635,bad
0,100,demo_10,10,0.21296986937522888,bad
0,101,demo_18,18,0.20934747159481049,bad
0,102,demo_110,110,0.1704436093568802,bad
0,103,demo_150,150,0.1681121587753296,bad
0,104,demo_2,2,0.15892484784126282,bad
0,105,demo_136,136,0.14999035000801086,bad
0,106,demo_184,184,0.1318126618862152,bad
0,107,demo_186,186,0.13070765137672424,bad
0,108,demo_182,182,0.12806931138038635,bad
0,109,demo_190,190,0.12401508539915085,bad
0,110,demo_42,42,0.10260288417339325,bad
0,111,demo_62,62,0.07433788478374481,bad
0,112,demo_90,90,0.07205560058355331,bad
0,113,demo_146,146,0.06500300019979477,bad
0,114,demo_6,6,0.03882235661149025,bad
0,115,demo_142,142,0.03468959033489227,bad
0,116,demo_82,82,0.02937362529337406,bad
0,117,demo_132,132,0.024557266384363174,bad
0,118,demo_154,154,0.016740109771490097,bad
0,119,demo_160,160,0.0009099276503548026,bad
0,120,demo_118,118,0.0002433623158140108,bad
