rank,demo_id,hidden_label,score
1,demo_1,bad,0.17968378961086273
2,demo_2,bad,0.061796970665454865
3,demo_3,bad,0.13266386091709137
4,demo_4,bad,0.14497406780719757
5,demo_5,bad,0.4521629214286804
6,demo_6,bad,0.0577356331050396
7,demo_7,bad,0.1975337266921997
8,demo_8,bad,0.19327262043952942
9,demo_10,bad,0.08429618924856186
10,demo_11,bad,0.6677639484405518
11,demo_12,bad,0.44962382316589355
12,demo_13,bad,0.06792635470628738
13,demo_14,bad,0.18339473009109497
14,demo_15,bad,0.07606810331344604
15,demo_16,bad,0.6956892609596252
16,demo_17,bad,0.5524018406867981
17,demo_18,bad,0.2361188530921936
18,demo_19,bad,0.13729754090309143
19,demo_20,bad,0.4860420823097229
20,demo_21,bad,0.13921739161014557
21,demo_22,bad,0.12787608802318573
22,demo_23,bad,0.5352614521980286
23,demo_24,bad,0.1786896288394928
24,demo_25,bad,0.08711548149585724
25,demo_26,bad,0.13870519399642944
26,demo_27,bad,0.3275623023509979
27,demo_28,bad,0.0755457878112793
28,demo_29,bad,0.11305458098649979
29,demo_30,bad,0.19077952206134796
30,demo_31,bad,0.014919566921889782
31,demo_32,bad,0.43867141008377075
32,demo_33,bad,0.06688079982995987
33,demo_34,bad,0.13063745200634003
34,demo_35,bad,0.28092652559280396
35,demo_36,bad,0.417239785194397
36,demo_37,bad,0.06075029447674751
37,demo_38,bad,0.09599259495735168
38,demo_39,bad,0.10094285011291504
39,demo_40,bad,0.13549113273620605
40,demo_42,bad,0.1614290028810501
41,demo_43,bad,0.011149363592267036
42,demo_44,bad,0.10377495735883713
43,demo_45,bad,0.17751632630825043
44,demo_46,bad,0.03254158794879913
45,demo_47,bad,0.14617589116096497
46,demo_48,bad,0.0581827275454998
47,demo_49,bad,0.028612185269594193
48,demo_50,bad,0.02020983397960663
49,demo_51,bad,0.08872821927070618
50,demo_52,bad,0.0601627491414547
51,demo_53,bad,0.07883474230766296
52,demo_54,bad,0.10355236381292343
53,demo_55,bad,0.0327121764421463
54,demo_56,bad,0.3703073561191559
55,demo_57,bad,0.12467951327562332
56,demo_58,bad,0.04564227908849716
57,demo_59,bad,0.4554426670074463
58,demo_60,bad,0.05123293399810791
59,demo_61,bad,0.2654493451118469
60,demo_62,bad,0.049436796456575394
61,demo_63,bad,0.10067135840654373
62,demo_64,bad,0.040774594992399216
63,demo_65,bad,0.3937968313694
64,demo_66,bad,0.003738319966942072
65,demo_67,bad,0.4142651855945587
66,demo_68,bad,0.1030774712562561
67,demo_69,bad,0.09108775109052658
68,demo_70,bad,0.37332847714424133
69,demo_71,bad,0.09812117367982864
70,demo_72,bad,0.40811100602149963
71,demo_73,bad,0.04972270876169205
72,demo_74,bad,0.6791443824768066
73,demo_75,bad,0.07785459607839584
74,demo_76,bad,0.2663716673851013
75,demo_77,bad,0.29578396677970886
76,demo_78,bad,0.11016460508108139
77,demo_79,bad,0.526999294757843
78,demo_80,bad,0.19811272621154785
79,demo_81,bad,0.3697396218776703
80,demo_82,bad,0.09218466281890869
81,demo_83,bad,0.04028724506497383
82,demo_84,bad,0.15747492015361786
83,demo_85,bad,0.32803475856781006
84,demo_86,bad,0.08646509796380997
85,demo_87,bad,0.016009386628866196
86,demo_88,bad,0.07571724057197571
87,demo_89,bad,0.38819631934165955
88,demo_90,bad,0.4383329153060913
89,demo_91,bad,0.18456988036632538
90,demo_92,bad,0.047984734177589417
91,demo_93,bad,0.1485036164522171
92,demo_94,bad,0.15572120249271393
93,demo_95,bad,0.16761645674705505
