rank,demo_id,hidden_label,score
1,demo_93,positive,0.9982343912124634
2,demo_41,positive,0.9890846610069275
3,demo_92,bad,0.9806826114654541
4,demo_11,positive,0.9370008707046509
5,demo_182,bad,0.9283627867698669
6,demo_35,positive,0.9188206791877747
7,demo_187,positive,0.908327579498291
8,demo_37,positive,0.9007171392440796
9,demo_63,positive,0.8406122922897339
10,demo_175,positive,0.8350890874862671
11,demo_141,positive,0.8174459934234619
12,demo_6,bad,0.7996695637702942
13,demo_123,positive,0.7987639904022217
14,demo_124,bad,0.7789943218231201
15,demo_118,bad,0.7763701677322388
16,demo_83,positive,0.7715489268302917
17,demo_65,positive,0.7593472599983215
18,demo_147,positive,0.7506851553916931
19,demo_91,positive,0.7496144771575928
20,demo_101,positive,0.7382192611694336
21,demo_87,positive,0.7362414598464966
22,demo_143,positive,0.7303444743156433
23,demo_33,positive,0.7247375845909119
24,demo_179,positive,0.7167748212814331
25,demo_76,bad,0.711769163608551
26,demo_14,bad,0.7083184719085693
27,demo_40,bad,0.6846575140953064
28,demo_19,positive,0.6821753978729248
29,demo_160,bad,0.6740126609802246
30,demo_145,positive,0.6735814809799194
31,demo_126,bad,0.6541453003883362
32,demo_197,positive,0.6283907890319824
33,demo_59,positive,0.6277655959129333
34,demo_117,positive,0.6271083354949951
35,demo_75,positive,0.6264557242393494
36,demo_30,bad,0.6248328685760498
37,demo_153,positive,0.620208203792572
38,demo_144,bad,0.6176110506057739
39,demo_131,positive,0.6126478314399719
40,demo_140,bad,0.6107484102249146
41,demo_111,positive,0.595086395740509
42,demo_34,bad,0.5916630625724792
43,demo_64,bad,0.5914191603660583
44,demo_108,bad,0.5904195308685303
45,demo_72,bad,0.5889182090759277
46,demo_54,bad,0.5856003165245056
47,demo_113,positive,0.5843702554702759
48,demo_190,bad,0.5745539665222168
49,demo_150,bad,0.5711208581924438
50,demo_69,positive,0.5687436461448669
51,demo_10,bad,0.5675651431083679
52,demo_137,positive,0.5626658797264099
53,demo_3,positive,0.5590419173240662
54,demo_90,bad,0.5584924817085266
55,demo_167,positive,0.5543153882026672
56,demo_195,positive,0.5453028082847595
57,demo_67,positive,0.5318135619163513
58,demo_193,positive,0.5248896479606628
59,demo_159,positive,0.5201742053031921
60,demo_128,bad,0.49153488874435425
61,demo_171,positive,0.49101418256759644
62,demo_49,positive,0.48295238614082336
63,demo_1,positive,0.47735127806663513
64,demo_50,bad,0.4747443199157715
65,demo_174,bad,0.4692160487174988
66,demo_94,bad,0.4676458239555359
67,demo_60,bad,0.4663442373275757
68,demo_156,bad,0.4585411548614502
69,demo_84,bad,0.4565538167953491
70,demo_184,bad,0.4528457522392273
