seed,rank,demo_id,demo_index,score,hidden_label
0,1,demo_1202,1202,0.9995840191841125,positive
0,2,demo_1333,1333,0.9994531273841858,positive
0,3,demo_1488,1488,0.999255895614624,positive
0,4,demo_1310,1310,0.9992415308952332,positive
0,5,demo_1208,1208,0.999237060546875,positive
0,6,demo_1231,1231,0.9992091059684753,positive
0,7,demo_1357,1357,0.9991602301597595,positive
0,8,demo_1226,1226,0.999158501625061,positive
0,9,demo_1422,1422,0.9991226196289062,positive
0,10,demo_1319,1319,0.9991011619567871,positive
0,11,demo_1306,1306,0.9990730881690979,positive
0,12,demo_1464,1464,0.9990484714508057,positive
0,13,demo_1485,1485,0.999045193195343,positive
0,14,demo_1431,1431,0.9990212917327881,positive
0,15,demo_1460,1460,0.9990176558494568,positive
0,16,demo_1290,1290,0.9989060759544373,positive
0,17,demo_1412,1412,0.998899519443512,positive
0,18,demo_1332,1332,0.9988930225372314,positive
0,19,demo_1483,1483,0.9988915920257568,positive
0,20,demo_1047,1047,0.99880450963974,positive
0,21,demo_1367,1367,0.9987422823905945,positive
0,22,demo_1328,1328,0.9987367987632751,positive
0,23,demo_1198,1198,0.9985811114311218,positive
0,24,demo_1454,1454,0.9984643459320068,positive
0,25,demo_1469,1469,0.9984044432640076,positive
0,26,demo_1232,1232,0.9983819723129272,positive
0,27,demo_1375,1375,0.9983760714530945,positive
0,28,demo_1246,1246,0.998253583908081,positive
0,29,demo_1301,1301,0.9982476830482483,positive
0,30,demo_1389,1389,0.9982343316078186,positive
0,31,demo_1397,1397,0.9981368184089661,positive
0,32,demo_1116,1116,0.9981272220611572,positive
0,33,demo_1459,1459,0.9980499148368835,positive
0,34,demo_1383,1383,0.9980344772338867,positive
0,35,demo_1307,1307,0.9980238676071167,positive
0,36,demo_1237,1237,0.9978751540184021,positive
0,37,demo_1378,1378,0.9978560209274292,positive
0,38,demo_1258,1258,0.9978178143501282,positive
0,39,demo_1478,1478,0.9978129267692566,positive
0,40,demo_1447,1447,0.9977644681930542,positive
0,41,demo_1023,1023,0.9976694583892822,positive
0,42,demo_1376,1376,0.9976251125335693,positive
0,43,demo_1300,1300,0.9975807666778564,positive
0,44,demo_1220,1220,0.9974717497825623,positive
