rank,demo_id,hidden_label,score
1,demo_57,positive,
2,demo_47,positive,
3,demo_3,positive,
4,demo_63,positive,
5,demo_111,positive,
6,demo_19,positive,
7,demo_59,positive,
8,demo_175,positive,
9,demo_87,positive,
10,demo_85,positive,
11,demo_41,positive,
12,demo_143,positive,
13,demo_21,positive,
14,demo_91,positive,
15,demo_123,positive,
16,demo_13,positive,
17,demo_177,positive,
18,demo_133,positive,
19,demo_131,positive,
20,demo_69,positive,
21,demo_9,positive,
22,demo_195,positive,
23,demo_61,positive,
24,demo_129,positive,
25,demo_137,positive,
26,demo_35,positive,
27,demo_101,positive,
28,demo_199,positive,
29,demo_187,positive,
30,demo_127,positive,
31,demo_79,positive,
32,demo_153,positive,
33,demo_119,positive,
34,demo_147,positive,
35,demo_183,positive,
36,demo_37,positive,
37,demo_135,positive,
38,demo_171,positive,
39,demo_179,positive,
40,demo_107,positive,
41,demo_33,positive,
42,demo_157,positive,
43,demo_65,positive,
44,demo_115,positive,
45,demo_165,positive,
46,demo_193,positive,
47,demo_83,positive,
48,demo_7,positive,
49,demo_159,positive,
50,demo_151,positive,
51,demo_163,positive,
52,demo_125,positive,
53,demo_95,positive,
54,demo_169,positive,
55,demo_93,positive,
56,demo_145,positive,
57,demo_27,positive,
58,demo_1,positive,
59,demo_70,bad,
60,demo_185,positive,
61,demo_181,positive,
62,demo_23,positive,
63,demo_167,positive,
64,demo_25,positive,
65,demo_139,positive,
66,demo_11,positive,
67,demo_97,positive,
68,demo_197,positive,
69,demo_75,positive,
70,demo_155,positive,
71,demo_117,positive,
72,demo_142,bad,
73,demo_54,bad,
74,demo_184,bad,
75,demo_161,positive,
76,demo_198,bad,
77,demo_49,positive,
78,demo_110,bad,
79,demo_138,bad,
80,demo_2,bad,
