seed,rank,demo_id,demo_index,score,hidden_label
0,1,demo_33,33,0.9174340963363647,positive
0,2,demo_167,167,0.906280517578125,positive
0,3,demo_185,185,0.8420344591140747,positive
0,4,demo_139,139,0.7980358004570007,positive
0,5,demo_159,159,0.7896794080734253,positive
0,6,demo_21,21,0.7408592700958252,positive
0,7,demo_92,92,0.7329204678535461,bad
0,8,demo_157,157,0.7201200127601624,positive
0,9,demo_107,107,0.7156162858009338,positive
0,10,demo_199,199,0.7139894962310791,positive
0,11,demo_151,151,0.7004625797271729,positive
0,12,demo_63,63,0.6961489915847778,positive
0,13,demo_85,85,0.6600322127342224,positive
0,14,demo_182,182,0.6522234678268433,bad
0,15,demo_121,121,0.6434686183929443,positive
0,16,demo_23,23,0.628684937953949,positive
0,17,demo_163,163,0.6080968379974365,positive
0,18,demo_113,113,0.5756840705871582,positive
0,19,demo_94,94,0.5665671825408936,bad
0,20,demo_116,116,0.5577964186668396,bad
0,21,demo_96,96,0.54594886302948,bad
0,22,demo_170,170,0.5429418683052063,bad
0,23,demo_86,86,0.535740852355957,bad
0,24,demo_58,58,0.5297045111656189,bad
0,25,demo_43,43,0.5009742975234985,positive
0,26,demo_124,124,0.4998018443584442,bad
0,27,demo_26,26,0.49545443058013916,bad
0,28,demo_109,109,0.4942055642604828,positive
0,29,demo_2,2,0.4799448251724243,bad
0,30,demo_120,120,0.46869468688964844,bad
0,31,demo_90,90,0.46457815170288086,bad
0,32,demo_54,54,0.45977404713630676,bad
0,33,demo_190,190,0.4442150890827179,bad
0,34,demo_50,50,0.43620967864990234,bad
0,35,demo_31,31,0.4341296851634979,positive
0,36,demo_48,48,0.4335078001022339,bad
0,37,demo_181,181,0.43203532695770264,positive
0,38,demo_108,108,0.4280654788017273,bad
0,39,demo_156,156,0.4188667833805084,bad
0,40,demo_138,138,0.41150733828544617,bad
0,41,demo_198,198,0.40675443410873413,bad
0,42,demo_18,18,0.38672250509262085,bad
0,43,demo_172,172,0.38092586398124695,bad
0,44,demo_144,144,0.37851324677467346,bad
0,45,demo_76,76,0.3685093820095062,bad
0,46,demo_146,146,0.36839333176612854,bad
0,47,demo_68,68,0.36806774139404297,bad
0,48,demo_122,122,0.35905009508132935,bad
0,49,demo_62,62,0.35133206844329834,bad
0,50,demo_100,100,0.33865246176719666,bad
0,51,demo_150,150,0.332318514585495,bad
0,52,demo_34,34,0.3090016543865204,bad
0,53,demo_168,168,0.3081289231777191,bad
0,54,demo_178,178,0.3077581822872162,bad
0,55,demo_132,132,0.3061193823814392,bad
0,56,demo_78,78,0.30101707577705383,bad
0,57,demo_16,16,0.29711177945137024,bad
0,58,demo_70,70,0.293099969625473,bad
0,59,demo_148,148,0.2883347272872925,bad
0,60,demo_66,66,0.27366212010383606,bad
0,61,demo_60,60,0.24992039799690247,bad
0,62,demo_106,106,0.2498079240322113,bad
0,63,demo_130,130,0.24316339194774628,bad
0,64,demo_176,176,0.2405918687582016,bad
0,65,demo_158,158,0.2375006228685379,bad
0,66,demo_84,84,0.23743757605552673,bad
0,67,demo_118,118,0.23288118839263916,bad
0,68,demo_160,160,0.21818526089191437,bad
0,69,demo_196,196,0.21721982955932617,bad
0,70,demo_194,194,0.2094576358795166,bad
0,71,demo_192,192,0.20470911264419556,bad
0,72,demo_36,36,0.20317523181438446,bad
0,73,demo_20,20,0.19516080617904663,bad
0,74,demo_162,162,0.1909497231245041,bad
0,75,demo_186,186,0.18651457130908966,bad
0,76,demo_22,22,0.1794087290763855,bad
0,77,demo_56,56,0.1730400025844574,bad
0,78,demo_72,72,0.17237728834152222,bad
0,79,demo_46,46,0.16890911757946014,bad
0,80,demo_134,134,0.16065147519111633,bad
0,81,demo_112,112,0.1472279578447342,bad
0,82,demo_12,12,0.12788508832454681,bad
0,83,demo_24,24,0.11683274060487747,bad
0,84,demo_102,102,0.1115899607539177,bad
0,85,demo_128,128,0.11086880415678024,bad
0,86,demo_110,110,0.10961993038654327,bad
0,87,demo_10,10,0.10718058049678802,bad
0,88,demo_154,154,0.10047593712806702,bad
0,89,demo_8,8,0.09865158796310425,bad
0,90,demo_74,74,0.08875461667776108,bad
0,91,demo_136,136,0.08648468554019928,bad
0,92,demo_152,152,0.08039801567792892,bad
0,93,demo_164,164,0.05719688534736633,bad
0,94,demo_40,40,0.05242268368601799,bad
0,95,demo_6,6,0.038565702736377716,bad
0,96,demo_42,42,0.03404853492975235,bad
0,97,demo_30,30,0.031830042600631714,bad
0,98,demo_82,82,0.03049987182021141,bad
0,99,demo_174,174,0.029124286025762558,bad
0,100,demo_14,14,0.01776551641523838,bad
