rank,demo_id,hidden_label,score
1,demo_33,positive,0.9174340963363647
2,demo_167,positive,0.906280517578125
3,demo_185,positive,0.8420344591140747
4,demo_139,positive,0.7980358004570007
5,demo_159,positive,0.7896794080734253
6,demo_21,positive,0.7408592700958252
7,demo_92,bad,0.7329204678535461
8,demo_157,positive,0.7201200127601624
9,demo_107,positive,0.7156162858009338
10,demo_199,positive,0.7139894962310791
11,demo_151,positive,0.7004625797271729
12,demo_63,positive,0.6961489915847778
13,demo_85,positive,0.6600322127342224
14,demo_182,bad,0.6522234678268433
15,demo_121,positive,0.6434686183929443
16,demo_23,positive,0.628684937953949
17,demo_163,positive,0.6080968379974365
18,demo_113,positive,0.5756840705871582
19,demo_94,bad,0.5665671825408936
20,demo_116,bad,0.5577964186668396
