seed,rank,demo_id,demo_index,score,hidden_label
0,1,demo_149,149,0.9855411052703857,positive
0,2,demo_167,167,0.9703084230422974,positive
0,3,demo_85,85,0.9637839794158936,positive
0,4,demo_139,139,0.9634957909584045,positive
0,5,demo_31,31,0.9517569541931152,positive
0,6,demo_103,103,0.9443328380584717,positive
0,7,demo_87,87,0.9298797249794006,positive
0,8,demo_175,175,0.9123486876487732,positive
0,9,demo_69,69,0.8885002732276917,positive
0,10,demo_141,141,0.8424481749534607,positive
0,11,demo_91,91,0.8301438689231873,positive
0,12,demo_63,63,0.8295571208000183,positive
0,13,demo_159,159,0.8133888244628906,positive
0,14,demo_9,9,0.7830435037612915,positive
0,15,demo_65,65,0.7801505923271179,positive
0,16,demo_177,177,0.7456398606300354,positive
0,17,demo_61,61,0.7362121343612671,positive
0,18,demo_195,195,0.7205826640129089,positive
0,19,demo_48,48,0.7030287384986877,bad
0,20,demo_62,62,0.696646511554718,bad
0,21,demo_86,86,0.6953054070472717,bad
0,22,demo_102,102,0.6910649538040161,bad
0,23,demo_25,25,0.6830490827560425,positive
0,24,demo_140,140,0.6635342836380005,bad
0,25,demo_74,74,0.6430919170379639,bad
0,26,demo_22,22,0.6407646536827087,bad
0,27,demo_66,66,0.6352719664573669,bad
0,28,demo_138,138,0.626915454864502,bad
0,29,demo_112,112,0.6220758557319641,bad
0,30,demo_151,151,0.6219615936279297,positive
0,31,demo_116,116,0.6211579442024231,bad
0,32,demo_155,155,0.6128605604171753,positive
0,33,demo_107,107,0.6103894114494324,positive
0,34,demo_148,148,0.6083596348762512,bad
0,35,demo_123,123,0.6056672930717468,positive
0,36,demo_161,161,0.6028056740760803,positive
0,37,demo_17,17,0.5879650712013245,positive
0,38,demo_18,18,0.5799819827079773,bad
0,39,demo_166,166,0.5771634578704834,bad
0,40,demo_64,64,0.5769303441047668,bad
0,41,demo_59,59,0.576895534992218,positive
0,42,demo_73,73,0.5752527713775635,positive
0,43,demo_54,54,0.5680910348892212,bad
0,44,demo_32,32,0.5673543214797974,bad
0,45,demo_187,187,0.56376051902771,positive
0,46,demo_184,184,0.5609861612319946,bad
0,47,demo_95,95,0.5607256889343262,positive
0,48,demo_79,79,0.536573588848114,positive
0,49,demo_30,30,0.5323517322540283,bad
0,50,demo_170,170,0.5286669731140137,bad
0,51,demo_147,147,0.5226307511329651,positive
0,52,demo_183,183,0.5176879167556763,positive
0,53,demo_134,134,0.5166125893592834,bad
0,54,demo_84,84,0.5122994780540466,bad
0,55,demo_174,174,0.5119011998176575,bad
0,56,demo_26,26,0.4952775537967682,bad
0,57,demo_180,180,0.49387821555137634,bad
0,58,demo_93,93,0.48310229182243347,positive
0,59,demo_90,90,0.47280722856521606,bad
0,60,demo_110,110,0.4414953291416168,bad
0,61,demo_101,101,0.4314567744731903,positive
0,62,demo_127,127,0.42208465933799744,positive
0,63,demo_35,35,0.4172510504722595,positive
0,64,demo_169,169,0.4095522165298462,positive
0,65,demo_2,2,0.3959195911884308,bad
0,66,demo_162,162,0.39479687809944153,bad
0,67,demo_70,70,0.38360607624053955,bad
0,68,demo_132,132,0.3599463105201721,bad
0,69,demo_8,8,0.35894012451171875,bad
0,70,demo_114,114,0.3588540256023407,bad
0,71,demo_121,121,0.3351527452468872,positive
0,72,demo_192,192,0.3291763365268707,bad
0,73,demo_41,41,0.32245150208473206,positive
0,74,demo_15,15,0.30971524119377136,positive
0,75,demo_60,60,0.3077615797519684,bad
0,76,demo_142,142,0.3061424493789673,bad
0,77,demo_50,50,0.30147939920425415,bad
0,78,demo_58,58,0.2802818715572357,bad
0,79,demo_82,82,0.2719269394874573,bad
0,80,demo_178,178,0.2450467348098755,bad
0,81,demo_96,96,0.24458114802837372,bad
0,82,demo_24,24,0.23413799703121185,bad
0,83,demo_106,106,0.2306685894727707,bad
0,84,demo_198,198,0.22826163470745087,bad
0,85,demo_94,94,0.22281210124492645,bad
0,86,demo_172,172,0.22204698622226715,bad
0,87,demo_152,152,0.21887797117233276,bad
0,88,demo_16,16,0.21770839393138885,bad
0,89,demo_190,190,0.1746201068162918,bad
0,90,demo_158,158,0.17232222855091095,bad
0,91,demo_56,56,0.16664430499076843,bad
0,92,demo_68,68,0.14358174800872803,bad
0,93,demo_136,136,0.12948572635650635,bad
0,94,demo_176,176,0.12667036056518555,bad
0,95,demo_182,182,0.12116442620754242,bad
0,96,demo_78,78,0.11769940704107285,bad
0,97,demo_92,92,0.11563793569803238,bad
0,98,demo_10,10,0.11276526004076004,bad
0,99,demo_124,124,0.11138581484556198,bad
0,100,demo_150,150,0.10474482923746109,bad
0,101,demo_72,72,0.0991818830370903,bad
0,102,demo_130,130,0.08520814776420593,bad
0,103,demo_0,0,0.06568997353315353,bad
0,104,demo_154,154,0.06323017925024033,bad
0,105,demo_186,186,0.043575309216976166,bad
0,106,demo_42,42,0.04177144542336464,bad
0,107,demo_146,146,0.04015815630555153,bad
0,108,demo_118,118,0.03477497771382332,bad
0,109,demo_160,160,0.03474404662847519,bad
0,110,demo_34,34,0.02809874899685383,bad
0,111,demo_20,20,0.024522406980395317,bad
0,112,demo_36,36,0.021628735587000847,bad
0,113,demo_100,100,0.017600128427147865,bad
0,114,demo_126,126,0.012568969279527664,bad
0,115,demo_46,46,0.011458661407232285,bad
0,116,demo_144,144,0.010463560000061989,bad
0,117,demo_120,120,0.009083354845643044,bad
0,118,demo_40,40,0.005002775229513645,bad
0,119,demo_6,6,0.0023257110733538866,bad
0,120,demo_14,14,0.002011509146541357,bad
