seed,rank,demo_id,demo_index,score,hidden_label
0,1,demo_93,93,0.9982343912124634,positive
0,2,demo_41,41,0.9890846610069275,positive
0,3,demo_92,92,0.9806826114654541,bad
0,4,demo_11,11,0.9370008707046509,positive
0,5,demo_182,182,0.9283627867698669,bad
0,6,demo_35,35,0.9188206791877747,positive
0,7,demo_187,187,0.908327579498291,positive
0,8,demo_37,37,0.9007171392440796,positive
0,9,demo_63,63,0.8406122922897339,positive
0,10,demo_175,175,0.8350890874862671,positive
0,11,demo_141,141,0.8174459934234619,positive
0,12,demo_6,6,0.7996695637702942,bad
0,13,demo_123,123,0.7987639904022217,positive
0,14,demo_124,124,0.7789943218231201,bad
0,15,demo_118,118,0.7763701677322388,bad
0,16,demo_83,83,0.7715489268302917,positive
0,17,demo_65,65,0.7593472599983215,positive
0,18,demo_147,147,0.7506851553916931,positive
0,19,demo_91,91,0.7496144771575928,positive
0,20,demo_101,101,0.7382192611694336,positive
0,21,demo_87,87,0.7362414598464966,positive
0,22,demo_143,143,0.7303444743156433,positive
0,23,demo_33,33,0.7247375845909119,positive
0,24,demo_179,179,0.7167748212814331,positive
0,25,demo_76,76,0.711769163608551,bad
0,26,demo_14,14,0.7083184719085693,bad
0,27,demo_40,40,0.6846575140953064,bad
0,28,demo_19,19,0.6821753978729248,positive
0,29,demo_160,160,0.6740126609802246,bad
0,30,demo_145,145,0.6735814809799194,positive
0,31,demo_126,126,0.6541453003883362,bad
0,32,demo_197,197,0.6283907890319824,positive
0,33,demo_59,59,0.6277655959129333,positive
0,34,demo_117,117,0.6271083354949951,positive
0,35,demo_75,75,0.6264557242393494,positive
0,36,demo_30,30,0.6248328685760498,bad
0,37,demo_153,153,0.620208203792572,positive
0,38,demo_144,144,0.6176110506057739,bad
0,39,demo_131,131,0.6126478314399719,positive
0,40,demo_140,140,0.6107484102249146,bad
0,41,demo_111,111,0.595086395740509,positive
0,42,demo_34,34,0.5916630625724792,bad
0,43,demo_64,64,0.5914191603660583,bad
0,44,demo_108,108,0.5904195308685303,bad
0,45,demo_72,72,0.5889182090759277,bad
0,46,demo_54,54,0.5856003165245056,bad
0,47,demo_113,113,0.5843702554702759,positive
0,48,demo_190,190,0.5745539665222168,bad
0,49,demo_150,150,0.5711208581924438,bad
0,50,demo_69,69,0.5687436461448669,positive
0,51,demo_10,10,0.5675651431083679,bad
0,52,demo_137,137,0.5626658797264099,positive
0,53,demo_3,3,0.5590419173240662,positive
0,54,demo_90,90,0.5584924817085266,bad
0,55,demo_167,167,0.5543153882026672,positive
0,56,demo_195,195,0.5453028082847595,positive
0,57,demo_67,67,0.5318135619163513,positive
0,58,demo_193,193,0.5248896479606628,positive
0,59,demo_159,159,0.5201742053031921,positive
0,60,demo_128,128,0.49153488874435425,bad
0,61,demo_171,171,0.49101418256759644,positive
0,62,demo_49,49,0.48295238614082336,positive
0,63,demo_1,1,0.47735127806663513,positive
0,64,demo_50,50,0.4747443199157715,bad
0,65,demo_174,174,0.4692160487174988,bad
0,66,demo_94,94,0.4676458239555359,bad
0,67,demo_60,60,0.4663442373275757,bad
0,68,demo_156,156,0.4585411548614502,bad
0,69,demo_84,84,0.4565538167953491,bad
0,70,demo_184,184,0.4528457522392273,bad
0,71,demo_186,186,0.4057551324367523,bad
0,72,demo_154,154,0.4031868875026703,bad
0,73,demo_106,106,0.3887539803981781,bad
0,74,demo_122,122,0.38830626010894775,bad
0,75,demo_24,24,0.38003209233283997,bad
0,76,demo_68,68,0.37165895104408264,bad
0,77,demo_8,8,0.3593743145465851,bad
0,78,demo_100,100,0.3409374952316284,bad
0,79,demo_172,172,0.32470622658729553,bad
0,80,demo_46,46,0.3193685710430145,bad
0,81,demo_70,70,0.3183210790157318,bad
0,82,demo_114,114,0.31485217809677124,bad
0,83,demo_18,18,0.3131242096424103,bad
0,84,demo_96,96,0.30734971165657043,bad
0,85,demo_36,36,0.29999956488609314,bad
0,86,demo_116,116,0.292362779378891,bad
0,87,demo_112,112,0.2752046585083008,bad
0,88,demo_62,62,0.2532504200935364,bad
0,89,demo_148,148,0.2482144683599472,bad
0,90,demo_162,162,0.2374914139509201,bad
0,91,demo_132,132,0.23327216506004333,bad
0,92,demo_198,198,0.21998867392539978,bad
0,93,demo_146,146,0.21698439121246338,bad
0,94,demo_16,16,0.20617367327213287,bad
0,95,demo_194,194,0.2004513144493103,bad
0,96,demo_136,136,0.186303049325943,bad
0,97,demo_110,110,0.17148569226264954,bad
0,98,demo_26,26,0.1672551929950714,bad
0,99,demo_168,168,0.16003933548927307,bad
0,100,demo_158,158,0.15250273048877716,bad
0,101,demo_142,142,0.1460603028535843,bad
0,102,demo_74,74,0.1428166776895523,bad
0,103,demo_58,58,0.1376533955335617,bad
0,104,demo_196,196,0.13719268143177032,bad
0,105,demo_56,56,0.13148394227027893,bad
0,106,demo_130,130,0.1304406374692917,bad
0,107,demo_102,102,0.11676249653100967,bad
0,108,demo_66,66,0.11637388169765472,bad
0,109,demo_192,192,0.11530652642250061,bad
0,110,demo_22,22,0.11039161682128906,bad
0,111,demo_164,164,0.11023571342229843,bad
0,112,demo_2,2,0.10203812271356583,bad
0,113,demo_78,78,0.10122182220220566,bad
0,114,demo_176,176,0.09944776445627213,bad
0,115,demo_180,180,0.07728894054889679,bad
0,116,demo_32,32,0.05659370496869087,bad
0,117,demo_152,152,0.05602898821234703,bad
0,118,demo_138,138,0.042524635791778564,bad
0,119,demo_134,134,0.04123833775520325,bad
0,120,demo_166,166,0.01671445555984974,bad
