rank,demo_id,hidden_label,score
1,demo_1445,positive,0.9927778244018555
2,demo_1300,positive,0.9926786422729492
3,demo_1349,positive,0.9919567704200745
4,demo_1414,positive,0.991820752620697
5,demo_1481,positive,0.9913949370384216
6,demo_1462,positive,0.9908522367477417
7,demo_1353,positive,0.9906132817268372
8,demo_1210,positive,0.9904370307922363
9,demo_1365,positive,0.9904154539108276
10,demo_1204,positive,0.9900608062744141
11,demo_1369,positive,0.989950954914093
12,demo_1386,positive,0.9899225831031799
13,demo_1413,positive,0.989876925945282
14,demo_1328,positive,0.9898028373718262
15,demo_1269,positive,0.9896038770675659
16,demo_1440,positive,0.9895108938217163
17,demo_1472,positive,0.989457368850708
18,demo_1463,positive,0.9891760349273682
19,demo_1255,positive,0.9891243577003479
20,demo_1259,positive,0.9890711307525635
21,demo_1465,positive,0.9889820218086243
22,demo_1348,positive,0.9889123439788818
23,demo_1329,positive,0.9886631369590759
24,demo_1448,positive,0.9885583519935608
25,demo_1483,positive,0.9883870482444763
26,demo_1397,positive,0.9881442189216614
27,demo_1487,positive,0.9881119728088379
28,demo_1279,positive,0.9879894852638245
29,demo_1479,positive,0.987885057926178
30,demo_1258,positive,0.9877917766571045
31,demo_1339,positive,0.9877004027366638
32,demo_1335,positive,0.9875295758247375
33,demo_1422,positive,0.9874330759048462
34,demo_1312,positive,0.9873835444450378
35,demo_1290,positive,0.9873219728469849
36,demo_1334,positive,0.987277626991272
37,demo_1460,positive,0.987057626247406
38,demo_1310,positive,0.9870229363441467
39,demo_1271,positive,0.986996054649353
40,demo_1333,positive,0.9869524240493774
41,demo_1405,positive,0.9869273900985718
42,demo_1226,positive,0.9867936372756958
43,demo_1469,positive,0.986541748046875
44,demo_1343,positive,0.9862852096557617
45,demo_1393,positive,0.9859018921852112
46,demo_1367,positive,0.9857828617095947
47,demo_1252,positive,0.9856652021408081
48,demo_1478,positive,0.9854933619499207
49,demo_1429,positive,0.9854026436805725
50,demo_1315,positive,0.9850757122039795
51,demo_1464,positive,0.9850313067436218
52,demo_1344,positive,0.9850059151649475
53,demo_1500,positive,0.9848744869232178
54,demo_1458,positive,0.984093427658081
55,demo_1378,positive,0.9840368628501892
56,demo_1220,positive,0.9838632941246033
57,demo_1322,positive,0.983511745929718
58,demo_1325,positive,0.9833787083625793
59,demo_1456,positive,0.9829856157302856
60,demo_1221,positive,0.9829078316688538
61,demo_1431,positive,0.9828062653541565
62,demo_1209,positive,0.9825032353401184
63,demo_1400,positive,0.9821946024894714
64,demo_1424,positive,0.9817054271697998
65,demo_1485,positive,0.981121838092804
66,demo_1205,positive,0.9809312224388123
67,demo_1342,positive,0.9807338714599609
68,demo_1427,bad,0.9798553586006165
69,demo_1208,positive,0.9792149066925049
70,demo_1425,positive,0.9790584444999695
71,demo_1466,positive,0.9789719581604004
72,demo_1436,positive,0.9789474606513977
73,demo_1390,positive,0.9789513945579529
74,demo_1202,positive,0.9784221649169922
75,demo_1412,positive,0.9783323407173157
76,demo_1297,positive,0.9782232642173767
77,demo_1477,positive,0.9780800342559814
78,demo_1249,positive,0.9780741333961487
79,demo_1283,positive,0.978012204170227
80,demo_1304,positive,0.9776824712753296
81,demo_1438,positive,0.9772558808326721
82,demo_1316,positive,0.9760494232177734
83,demo_1347,positive,0.976041853427887
84,demo_1402,positive,0.975797712802887
85,demo_1370,positive,0.9757317900657654
86,demo_1388,positive,0.9755633473396301
87,demo_1488,positive,0.9753406643867493
88,demo_1019,positive,0.974719226360321
89,demo_1468,positive,0.9738012552261353
90,demo_1380,positive,0.9733571410179138
91,demo_1243,positive,0.973171591758728
92,demo_1471,positive,0.9730039238929749
93,demo_1233,positive,0.9726735353469849
94,demo_1332,positive,0.9721141457557678
95,demo_1383,positive,0.9707872271537781
96,demo_1301,positive,0.9699717164039612
97,demo_1491,bad,0.9695966839790344
98,demo_1489,positive,0.969458818435669
99,demo_975,positive,0.9689306616783142
100,demo_1459,positive,0.9686235785484314
101,demo_1314,positive,0.966279923915863
102,demo_1198,positive,0.9656549096107483
103,demo_1406,positive,0.9653998017311096
104,demo_1454,positive,0.9653735160827637
105,demo_1387,positive,0.9653342962265015
106,demo_1346,positive,0.965258002281189
107,demo_1291,positive,0.9651955366134644
108,demo_952,positive,0.9639921188354492
109,demo_1161,positive,0.9638925194740295
110,demo_1262,bad,0.9637518525123596
111,demo_1260,positive,0.9636586308479309
112,demo_1410,positive,0.9634228348731995
113,demo_1267,positive,0.9629777073860168
114,demo_1217,positive,0.9623197317123413
115,demo_1323,positive,0.9614737033843994
116,demo_1421,positive,0.9610282182693481
117,demo_1236,positive,0.9606817364692688
118,demo_1292,positive,0.9604960083961487
119,demo_1285,positive,0.960482656955719
120,demo_1366,bad,0.9604636430740356
121,demo_1032,positive,0.9603620171546936
122,demo_1298,positive,0.9599505662918091
123,demo_1490,positive,0.9596588015556335
124,demo_1474,positive,0.9594114422798157
125,demo_1280,positive,0.9589685201644897
126,demo_1116,positive,0.9585559964179993
127,demo_1399,bad,0.9568294286727905
128,demo_1398,positive,0.9560902714729309
129,demo_1303,positive,0.9559314846992493
130,demo_1253,positive,0.9543495774269104
131,demo_1373,positive,0.9541654586791992
132,demo_1108,positive,0.9527117013931274
133,demo_1008,positive,0.9525805711746216
134,demo_1482,bad,0.952261745929718
135,demo_1318,bad,0.9518299102783203
136,demo_1294,positive,0.9515035152435303
137,demo_1306,positive,0.9512313008308411
138,demo_1232,positive,0.9508575201034546
139,demo_1408,positive,0.9506058692932129
140,demo_1362,bad,0.9502101540565491
141,demo_1158,bad,0.9482293725013733
142,demo_1420,positive,0.9465104341506958
143,demo_1457,bad,0.9450808763504028
144,demo_1219,positive,0.9440491795539856
145,demo_1352,positive,0.9431989789009094
146,demo_1357,positive,0.9430997967720032
147,demo_1244,positive,0.9426678419113159
148,demo_1160,positive,0.9423787593841553
149,demo_1401,positive,0.9423875212669373
150,demo_1234,positive,0.9410138726234436
151,demo_1207,positive,0.940573513507843
152,demo_967,bad,0.940564751625061
153,demo_1375,positive,0.9403676390647888
154,demo_1016,bad,0.9394637942314148
155,demo_1150,positive,0.9392490386962891
156,demo_1081,positive,0.9388623237609863
157,demo_1284,positive,0.9372771978378296
158,demo_1199,positive,0.9372277855873108
159,demo_1100,positive,0.9369667768478394
160,demo_1229,positive,0.9369512796401978
