seed,rank,demo_id,demo_index,score,hidden_label
0,1,demo_183,183,0.910148561000824,positive
0,2,demo_107,107,0.8754003047943115,positive
0,3,demo_21,21,0.8637494444847107,positive
0,4,demo_199,199,0.853060781955719,positive
0,5,demo_101,101,0.8523724675178528,positive
0,6,demo_57,57,0.8085349202156067,positive
0,7,demo_161,161,0.8014530539512634,positive
0,8,demo_15,15,0.7569657564163208,positive
0,9,demo_59,59,0.7369632124900818,positive
0,10,demo_135,135,0.7312403917312622,positive
0,11,demo_171,171,0.7252317667007446,positive
0,12,demo_193,193,0.7191807627677917,positive
0,13,demo_169,169,0.7120312452316284,positive
0,14,demo_137,137,0.7036798596382141,positive
0,15,demo_129,129,0.6878790259361267,positive
0,16,demo_1,1,0.682030975818634,positive
0,17,demo_165,165,0.6792054176330566,positive
0,18,demo_27,27,0.6666082739830017,positive
0,19,demo_167,167,0.643966794013977,positive
0,20,demo_3,3,0.6359462141990662,positive
0,21,demo_143,143,0.6350740194320679,positive
0,22,demo_11,11,0.6341491341590881,positive
0,23,demo_25,25,0.6226998567581177,positive
0,24,demo_133,133,0.6115913391113281,positive
0,25,demo_85,85,0.5875158309936523,positive
0,26,demo_163,163,0.5805918574333191,positive
0,27,demo_147,147,0.5767800211906433,positive
0,28,demo_71,71,0.5727571249008179,positive
0,29,demo_149,149,0.5535405874252319,positive
0,30,demo_73,73,0.5515528917312622,positive
0,31,demo_118,118,0.5500227212905884,bad
0,32,demo_103,103,0.5358958840370178,positive
0,33,demo_141,141,0.5339144468307495,positive
0,34,demo_19,19,0.5164324641227722,positive
0,35,demo_191,191,0.5078192353248596,positive
0,36,demo_78,78,0.5049241781234741,bad
0,37,demo_63,63,0.49928051233291626,positive
0,38,demo_138,138,0.49657848477363586,bad
0,39,demo_126,126,0.49476051330566406,bad
0,40,demo_168,168,0.48966485261917114,bad
0,41,demo_94,94,0.4728114604949951,bad
0,42,demo_198,198,0.4710337519645691,bad
0,43,demo_175,175,0.4681161940097809,positive
0,44,demo_128,128,0.46011781692504883,bad
0,45,demo_106,106,0.45925307273864746,bad
0,46,demo_124,124,0.4565812051296234,bad
0,47,demo_31,31,0.45238304138183594,positive
0,48,demo_83,83,0.4486280083656311,positive
0,49,demo_56,56,0.4439970552921295,bad
0,50,demo_160,160,0.44338956475257874,bad
0,51,demo_154,154,0.43849965929985046,bad
0,52,demo_76,76,0.4348699748516083,bad
0,53,demo_36,36,0.4236190915107727,bad
0,54,demo_68,68,0.42228448390960693,bad
0,55,demo_0,0,0.4090059697628021,bad
0,56,demo_20,20,0.4063430428504944,bad
0,57,demo_67,67,0.40524178743362427,positive
0,58,demo_144,144,0.4044782519340515,bad
0,59,demo_58,58,0.4021173417568207,bad
0,60,demo_100,100,0.4012344777584076,bad
0,61,demo_109,109,0.395077645778656,positive
0,62,demo_16,16,0.38737794756889343,bad
0,63,demo_62,62,0.3823706805706024,bad
0,64,demo_120,120,0.3791353702545166,bad
0,65,demo_22,22,0.37800732254981995,bad
0,66,demo_40,40,0.3772451877593994,bad
0,67,demo_196,196,0.3769538402557373,bad
0,68,demo_156,156,0.3704373240470886,bad
0,69,demo_6,6,0.3656558394432068,bad
0,70,demo_130,130,0.35926347970962524,bad
0,71,demo_12,12,0.324689120054245,bad
0,72,demo_32,32,0.3246408700942993,bad
0,73,demo_86,86,0.32005003094673157,bad
0,74,demo_186,186,0.31909653544425964,bad
0,75,demo_194,194,0.3133212625980377,bad
0,76,demo_26,26,0.30897459387779236,bad
0,77,demo_192,192,0.28887665271759033,bad
0,78,demo_142,142,0.28732359409332275,bad
0,79,demo_146,146,0.2850848436355591,bad
0,80,demo_166,166,0.28302446007728577,bad
0,81,demo_170,170,0.26663437485694885,bad
0,82,demo_96,96,0.26250526309013367,bad
0,83,demo_14,14,0.25997394323349,bad
0,84,demo_54,54,0.24158784747123718,bad
0,85,demo_150,150,0.23534467816352844,bad
0,86,demo_92,92,0.22316116094589233,bad
0,87,demo_60,60,0.22312888503074646,bad
0,88,demo_134,134,0.21109247207641602,bad
0,89,demo_10,10,0.2106160670518875,bad
0,90,demo_50,50,0.21056343615055084,bad
0,91,demo_18,18,0.20557720959186554,bad
0,92,demo_46,46,0.19731074571609497,bad
0,93,demo_90,90,0.19297538697719574,bad
0,94,demo_70,70,0.17511112987995148,bad
0,95,demo_24,24,0.16923381388187408,bad
0,96,demo_102,102,0.14502984285354614,bad
0,97,demo_184,184,0.13348980247974396,bad
0,98,demo_178,178,0.1296985149383545,bad
0,99,demo_110,110,0.12635156512260437,bad
0,100,demo_164,164,0.11880761384963989,bad
0,101,demo_152,152,0.1182021051645279,bad
0,102,demo_122,122,0.10758539289236069,bad
0,103,demo_162,162,0.09971775114536285,bad
0,104,demo_84,84,0.08953610807657242,bad
0,105,demo_112,112,0.08099548518657684,bad
0,106,demo_136,136,0.0754474550485611,bad
0,107,demo_82,82,0.07471692562103271,bad
0,108,demo_2,2,0.06081880256533623,bad
0,109,demo_116,116,0.045632150024175644,bad
0,110,demo_74,74,0.04149680212140083,bad
0,111,demo_190,190,0.04148426651954651,bad
0,112,demo_140,140,0.040244534611701965,bad
0,113,demo_180,180,0.036060113459825516,bad
0,114,demo_148,148,0.033265985548496246,bad
0,115,demo_48,48,0.033205755054950714,bad
0,116,demo_108,108,0.028319723904132843,bad
0,117,demo_132,132,0.02589769847691059,bad
0,118,demo_64,64,0.023090161383152008,bad
0,119,demo_174,174,0.018076108768582344,bad
0,120,demo_30,30,0.008317201398313046,bad
