rank,demo_id,hidden_label,score
1,demo_2,bad,0.48000696301460266
2,demo_3,positive,0.7044461369514465
3,demo_6,bad,0.04072883352637291
4,demo_8,bad,0.09300404787063599
5,demo_10,bad,0.10031063109636307
6,demo_11,positive,0.6061204671859741
7,demo_12,bad,0.12926962971687317
8,demo_14,bad,0.01701686903834343
9,demo_16,bad,0.29697784781455994
10,demo_17,positive,0.7254762053489685
11,demo_18,bad,0.3909077048301697
12,demo_20,bad,0.20365116000175476
13,demo_21,positive,0.7496773600578308
14,demo_22,bad,0.1809641718864441
15,demo_23,positive,0.6235380172729492
16,demo_24,bad,0.11413359642028809
17,demo_26,bad,0.486467570066452
18,demo_30,bad,0.028354719281196594
19,demo_31,positive,0.43832144141197205
20,demo_33,positive,0.9116631150245667
21,demo_34,bad,0.292354941368103
22,demo_36,bad,0.20160004496574402
23,demo_37,positive,0.6257253885269165
24,demo_40,bad,0.05966263264417648
25,demo_42,bad,0.03331464156508446
26,demo_43,positive,0.4968400001525879
27,demo_46,bad,0.17131677269935608
28,demo_48,bad,0.45078280568122864
29,demo_50,bad,0.4250931739807129
30,demo_54,bad,0.4628761410713196
31,demo_56,bad,0.17841143906116486
32,demo_58,bad,0.5348692536354065
33,demo_60,bad,0.2518351674079895
34,demo_61,positive,0.5900663137435913
35,demo_62,bad,0.35438627004623413
36,demo_63,positive,0.6987183094024658
37,demo_66,bad,0.2892000377178192
38,demo_67,positive,0.5364668369293213
39,demo_68,bad,0.36020976305007935
40,demo_70,bad,0.3011748790740967
41,demo_72,bad,0.15101686120033264
42,demo_74,bad,0.10227450728416443
43,demo_76,bad,0.36828935146331787
44,demo_78,bad,0.30777794122695923
45,demo_82,bad,0.029367322102189064
46,demo_83,positive,0.45724931359291077
47,demo_84,bad,0.2133074551820755
48,demo_85,positive,0.648123025894165
49,demo_86,bad,0.5112991333007812
50,demo_90,bad,0.4691357910633087
51,demo_91,positive,0.8613912463188171
52,demo_92,bad,0.7369069457054138
53,demo_93,positive,0.8341275453567505
54,demo_94,bad,0.5859068632125854
55,demo_95,positive,0.6856908798217773
56,demo_96,bad,0.5454443693161011
57,demo_100,bad,0.3422718346118927
58,demo_102,bad,0.12459877878427505
59,demo_103,positive,0.46534717082977295
60,demo_106,bad,0.2550415098667145
61,demo_107,positive,0.7150782942771912
62,demo_108,bad,0.40621107816696167
63,demo_109,positive,0.4962569773197174
64,demo_110,bad,0.12286224216222763
65,demo_112,bad,0.1553165167570114
66,demo_113,positive,0.5949696898460388
67,demo_115,positive,0.468797892332077
68,demo_116,bad,0.5542246699333191
69,demo_118,bad,0.2324802428483963
70,demo_120,bad,0.47638580203056335
71,demo_121,positive,0.6483445763587952
72,demo_122,bad,0.3405405879020691
73,demo_124,bad,0.49378541111946106
74,demo_128,bad,0.11576785147190094
75,demo_130,bad,0.2324349284172058
76,demo_132,bad,0.3190765678882599
77,demo_134,bad,0.164128378033638
78,demo_136,bad,0.09310156106948853
79,demo_137,positive,0.5693073868751526
80,demo_138,bad,0.3959866166114807
81,demo_139,positive,0.7964279651641846
82,demo_144,bad,0.3698922395706177
83,demo_146,bad,0.3740752041339874
84,demo_147,positive,0.6150130033493042
85,demo_148,bad,0.284936785697937
86,demo_150,bad,0.30752483010292053
87,demo_151,positive,0.6844425201416016
88,demo_152,bad,0.08367933332920074
89,demo_154,bad,0.10003003478050232
90,demo_155,positive,0.6589927077293396
91,demo_156,bad,0.4173937141895294
92,demo_157,positive,0.7179225087165833
93,demo_158,bad,0.2411785125732422
94,demo_159,positive,0.7903710007667542
95,demo_160,bad,0.2264244705438614
96,demo_161,positive,0.7786141037940979
97,demo_162,bad,0.182219460606575
98,demo_163,positive,0.6043998003005981
99,demo_164,bad,0.06238550320267677
100,demo_165,positive,0.6832984685897827
101,demo_167,positive,0.9045454859733582
102,demo_168,bad,0.2966420352458954
103,demo_170,bad,0.5313836336135864
104,demo_171,positive,0.8030890822410583
105,demo_172,bad,0.3695264160633087
106,demo_174,bad,0.028523964807391167
107,demo_175,positive,0.43061724305152893
108,demo_176,bad,0.23995469510555267
109,demo_178,bad,0.3123129904270172
110,demo_179,positive,0.8718471527099609
111,demo_181,positive,0.42980504035949707
112,demo_182,bad,0.6539479494094849
113,demo_185,positive,0.8409215211868286
114,demo_186,bad,0.19206173717975616
115,demo_190,bad,0.4446069896221161
116,demo_192,bad,0.20806802809238434
117,demo_194,bad,0.19678446650505066
118,demo_196,bad,0.22205416858196259
119,demo_198,bad,0.4025491178035736
120,demo_199,positive,0.7064268589019775
