rank,demo_id,hidden_label,score
1,demo_165,positive,0.9641896486282349
2,demo_143,positive,0.95760577917099
3,demo_91,positive,0.9366191029548645
4,demo_71,positive,0.9246841073036194
5,demo_179,positive,0.9028378129005432
6,demo_137,positive,0.9016140103340149
7,demo_169,positive,0.9014599919319153
8,demo_13,positive,0.8977041840553284
9,demo_77,positive,0.883111834526062
10,demo_173,positive,0.8425378799438477
11,demo_191,positive,0.838698148727417
12,demo_187,positive,0.8335603475570679
13,demo_151,positive,0.7965273261070251
14,demo_97,positive,0.7836176753044128
15,demo_15,positive,0.7761962413787842
16,demo_146,bad,0.7672727704048157
17,demo_155,positive,0.7640325427055359
18,demo_7,positive,0.763375461101532
19,demo_73,positive,0.7622436881065369
20,demo_167,positive,0.7515835165977478
21,demo_23,positive,0.7374143004417419
22,demo_37,positive,0.7186926007270813
23,demo_42,bad,0.710199236869812
24,demo_120,bad,0.7002445459365845
25,demo_185,positive,0.6878718137741089
26,demo_131,positive,0.6799007058143616
27,demo_65,positive,0.6768975853919983
28,demo_95,positive,0.676435112953186
29,demo_85,positive,0.6753596067428589
30,demo_135,positive,0.6716934442520142
31,demo_57,positive,0.6701875925064087
32,demo_21,positive,0.6670960187911987
33,demo_101,positive,0.646614134311676
34,demo_3,positive,0.6356724500656128
35,demo_25,positive,0.6218774914741516
36,demo_90,bad,0.6062795519828796
37,demo_183,positive,0.602194607257843
38,demo_157,positive,0.6002053022384644
39,demo_142,bad,0.5836856961250305
40,demo_163,positive,0.5812279582023621
41,demo_126,bad,0.5723198056221008
42,demo_62,bad,0.5689932107925415
43,demo_70,bad,0.5635215640068054
44,demo_40,bad,0.5601842403411865
45,demo_149,positive,0.5591181516647339
