rank,demo_id,hidden_label,score
1,demo_1,positive,0.47735127806663513
2,demo_2,bad,0.10203812271356583
3,demo_3,positive,0.5590419173240662
4,demo_6,bad,0.7996695637702942
5,demo_8,bad,0.3593743145465851
6,demo_10,bad,0.5675651431083679
7,demo_11,positive,0.9370008707046509
8,demo_14,bad,0.7083184719085693
9,demo_16,bad,0.20617367327213287
10,demo_18,bad,0.3131242096424103
11,demo_19,positive,0.6821753978729248
12,demo_22,bad,0.11039161682128906
13,demo_24,bad,0.38003209233283997
14,demo_26,bad,0.1672551929950714
15,demo_30,bad,0.6248328685760498
16,demo_32,bad,0.05659370496869087
17,demo_33,positive,0.7247375845909119
18,demo_34,bad,0.5916630625724792
19,demo_35,positive,0.9188206791877747
20,demo_36,bad,0.29999956488609314
21,demo_37,positive,0.9007171392440796
22,demo_40,bad,0.6846575140953064
23,demo_41,positive,0.9890846610069275
24,demo_46,bad,0.3193685710430145
25,demo_49,positive,0.48295238614082336
26,demo_50,bad,0.4747443199157715
27,demo_54,bad,0.5856003165245056
28,demo_56,bad,0.13148394227027893
29,demo_58,bad,0.1376533955335617
30,demo_59,positive,0.6277655959129333
31,demo_60,bad,0.4663442373275757
32,demo_62,bad,0.2532504200935364
33,demo_63,positive,0.8406122922897339
34,demo_64,bad,0.5914191603660583
35,demo_65,positive,0.7593472599983215
36,demo_66,bad,0.11637388169765472
37,demo_67,positive,0.5318135619163513
38,demo_68,bad,0.37165895104408264
39,demo_69,positive,0.5687436461448669
40,demo_70,bad,0.3183210790157318
41,demo_72,bad,0.5889182090759277
42,demo_74,bad,0.1428166776895523
43,demo_75,positive,0.6264557242393494
44,demo_76,bad,0.711769163608551
45,demo_78,bad,0.10122182220220566
46,demo_83,positive,0.7715489268302917
47,demo_84,bad,0.4565538167953491
48,demo_87,positive,0.7362414598464966
49,demo_90,bad,0.5584924817085266
50,demo_91,positive,0.7496144771575928
51,demo_92,bad,0.9806826114654541
52,demo_93,positive,0.9982343912124634
53,demo_94,bad,0.4676458239555359
54,demo_96,bad,0.30734971165657043
55,demo_100,bad,0.3409374952316284
56,demo_101,positive,0.7382192611694336
57,demo_102,bad,0.11676249653100967
58,demo_106,bad,0.3887539803981781
59,demo_108,bad,0.5904195308685303
60,demo_110,bad,0.17148569226264954
61,demo_111,positive,0.595086395740509
62,demo_112,bad,0.2752046585083008
63,demo_113,positive,0.5843702554702759
64,demo_114,bad,0.31485217809677124
65,demo_116,bad,0.292362779378891
66,demo_117,positive,0.6271083354949951
67,demo_118,bad,0.7763701677322388
68,demo_122,bad,0.38830626010894775
69,demo_123,positive,0.7987639904022217
70,demo_124,bad,0.7789943218231201
71,demo_126,bad,0.6541453003883362
72,demo_128,bad,0.49153488874435425
73,demo_130,bad,0.1304406374692917
74,demo_131,positive,0.6126478314399719
75,demo_132,bad,0.23327216506004333
76,demo_134,bad,0.04123833775520325
77,demo_136,bad,0.186303049325943
78,demo_137,positive,0.5626658797264099
79,demo_138,bad,0.042524635791778564
80,demo_140,bad,0.6107484102249146
81,demo_141,positive,0.8174459934234619
82,demo_142,bad,0.1460603028535843
83,demo_143,positive,0.7303444743156433
84,demo_144,bad,0.6176110506057739
85,demo_145,positive,0.6735814809799194
86,demo_146,bad,0.21698439121246338
87,demo_147,positive,0.7506851553916931
88,demo_148,bad,0.2482144683599472
89,demo_150,bad,0.5711208581924438
90,demo_152,bad,0.05602898821234703
91,demo_153,positive,0.620208203792572
92,demo_154,bad,0.4031868875026703
93,demo_156,bad,0.4585411548614502
94,demo_158,bad,0.15250273048877716
95,demo_159,positive,0.5201742053031921
96,demo_160,bad,0.6740126609802246
97,demo_162,bad,0.2374914139509201
98,demo_164,bad,0.11023571342229843
99,demo_166,bad,0.01671445555984974
100,demo_167,positive,0.5543153882026672
101,demo_168,bad,0.16003933548927307
102,demo_171,positive,0.49101418256759644
103,demo_172,bad,0.32470622658729553
104,demo_174,bad,0.4692160487174988
105,demo_175,positive,0.8350890874862671
106,demo_176,bad,0.09944776445627213
107,demo_179,positive,0.7167748212814331
108,demo_180,bad,0.07728894054889679
109,demo_182,bad,0.9283627867698669
110,demo_184,bad,0.4528457522392273
111,demo_186,bad,0.4057551324367523
112,demo_187,positive,0.908327579498291
113,demo_190,bad,0.5745539665222168
114,demo_192,bad,0.11530652642250061
115,demo_193,positive,0.5248896479606628
116,demo_194,bad,0.2004513144493103
117,demo_195,positive,0.5453028082847595
118,demo_196,bad,0.13719268143177032
119,demo_197,positive,0.6283907890319824
120,demo_198,bad,0.21998867392539978
